,district_id,state_code,state_network,meeting_2018_goal_oversub,total_mrc,bia_cost,bia_pct,wan_cost,wan_pct,upstream_cost,upstream_pct,isp_cost,isp_pct
34,919923,MI,False,False,2371.0209181037649998040000,1245.9900000000000000000000,0.5255078057246691412960,0,0E-22,855.00000000000000000000,0.3606041572521385531249,270.03091810376499980400,0.1138880370231923055791
35,953839,PA,False,False,13467.549331889312339036620,1750.00000000000000000000,0.129941978074380590924,7312.500000000000000000000,0.542971836953661754933,1468.99999999999999997062,0.109077009023580050322,2237.67143527612160822000,0.166152830045895738052
36,901026,IL,False,False,798.400000000000000000000,798.400000000000000000000,1.000000000000000000000,0,0E-21,0,0E-21,0,0E-21
37,901020,IL,False,False,27744.599999999999999973900,4615.600000000000000000000,0.166360300743207687262,23128.99999999999999997390,0.833639699256792312738,0,0E-24,0,0E-24
38,929113,MT,False,True,385.00000000000000000000,385.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
39,881955,AR,True,True,5582.2774296729884367899094,0,0E-22,0,0E-22,3141.600000000000000000000,0.5627810583724492377376,429.02111411622991451000,0.0768541369577473876958
40,922796,MN,False,False,3736.2400000000000000000000,1498.4800000000000000000000,0.4010663126565745241205,2237.7600000000000000000000,0.5989336873434254758795,0,0E-22,0,0E-22
41,882812,CA,False,True,9184.68091150302716762380,0,0E-20,5700.00000000000000001900,0.62059858746548697062,3450.00000000000000000000,0.37562546083437369274,0,0E-20
42,941726,NJ,False,False,1167.7400000000000000000000,1167.7400000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
43,941274,NJ,False,False,1900.3500000000000000000000,1900.3500000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
44,900990,IL,False,True,9907.9100000000000000000000,9907.9100000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
45,882442,CA,False,False,38296.7900000000000000000000,0,0E-24,0,0E-24,6081.3500000000000000000000,0.1587952932869830604602,0,0E-24
46,903517,KS,False,True,1200.00000000000000000000,1200.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
47,969767,TX,False,True,20275.00000000000000000000,11250.00000000000000000000,0.55487053020961775586,9025.00000000000000000000,0.44512946979038224414,0,0E-24,0,0E-24
48,969314,TX,False,True,3188.0100000000000000000000,3188.0100000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
49,983105,WA,True,False,2726.4932338801025404290556,0,0E-22,0,0E-22,2598.700000000000000000000,0.9531290845353617172699,127.7932338801025404290556,0.0468709154646382827301
50,924569,MO,True,True,1209.8161716411598893214873,0,0E-22,0,0E-22,1178.2400000000000000000000,0.9739000251597516195362,10.6088275596082572184813,0.0087689582998522780412
51,983711,WI,True,True,1948.3500000000000000000000,0,0E-22,0,0E-22,1198.3500000000000000000000,0.6150588959889136962045,750.00000000000000000000,0.3849411040110863037955
