,district_id,name,state_code,num_students,spiya_or_peer_deal,current_provider_deal,deal_current_provider_array
5077,954043,Reading School District,PA,17280,False,False,
5078,954044,Red Lion Area School District,PA,5179,False,False,
5079,954045,Redbank Valley School District,PA,1083,False,False,
5080,954046,Reynolds School District,PA,1064,True,True,['Zito Media Communications']
5081,954047,Richland School District,PA,1569,True,False,
5082,954053,Rockwood Area School District,PA,717,False,False,
5083,954056,St Marys Area School District,PA,2051,False,False,
5084,954057,Salisbury Twp School District,PA,1595,False,False,
5085,954058,Salisbury-Elk Lick School District,PA,276,False,False,
5086,954062,Schuylkill Haven Area School District,PA,1194,True,True,['Comcast']
5087,954063,Schuylkill Valley School District,PA,2039,False,False,
5088,954065,Selinsgrove Area School District,PA,2648,False,False,
5089,954066,Yough School District,PA,2045,False,False,
5090,954070,Shamokin Area School District,PA,2226,False,False,
5091,954075,Sharpsville Area School District,PA,1260,False,False,
5092,954076,Shenandoah Valley School District,PA,1080,True,True,['Comcast']
5093,954078,Shenango Area School District,PA,1114,True,True,['Comcast']
5094,954080,Shikellamy School District,PA,2861,False,False,
5095,954083,Slippery Rock Area School District,PA,2040,False,False,
5096,954085,Solanco School District,PA,3536,False,False,
5097,954086,Somerset Area School District,PA,2104,False,False,
5098,954087,Souderton Area School District,PA,6535,False,False,
5099,954089,South Allegheny School District,PA,1484,False,False,
5100,954090,South Butler County School District,PA,2348,True,True,['Armstrong Cable Services']
5101,954094,South Eastern School District,PA,2578,True,False,
5102,954095,Southeastern Greene School District,PA,600,True,False,
5103,954096,South Side Area School District,PA,1068,False,False,
5104,954097,Southern Columbia Ar School District,PA,1373,False,False,
5105,954100,Southern Lehigh School District,PA,3149,False,False,
5106,954103,Southern York County School District,PA,3069,False,False,
5107,954106,Seneca Valley School District,PA,7161,True,True,['Armstrong Cable Services']
5108,954107,South Western School District,PA,4049,False,False,
5109,954110,Spring Cove School District,PA,1901,False,False,
5110,954111,Spring Ford Area School District,PA,7912,False,False,
5111,954112,Spring Grove Area School District,PA,3803,False,False,
5112,954114,Springfield School District,PA,4037,False,False,
5113,954116,Springfield Township School District,PA,2430,True,True,['Sunesys']
5114,954120,Tuscarora School District,PA,2430,False,False,
5115,954125,Sto-Rox School District,PA,1245,False,False,
5116,954128,Stroudsburg Area School District,PA,4889,False,False,
5117,954136,Tamaqua Area School District,PA,2138,False,False,
5118,954137,Riverside School District,PA,1524,False,False,
5119,954139,Titusville Area School District,PA,2025,False,False,
5120,954141,Tredyffrin-Easttown School District,PA,6749,False,False,
5121,954143,Trinity Area School District,PA,3155,True,False,
5122,954145,Tulpehocken Area School District,PA,1433,True,True,['Comcast']
5123,954146,Tunkhannock Area School District,PA,2363,False,False,
5124,954147,Turkeyfoot Valley Ar School District,PA,347,True,True,['Level 3 Communications']
5125,954149,Twin Valley School District,PA,3344,False,False,
5126,954150,Tyrone Area School District,PA,1907,False,False,
5127,954152,Union City Area School District,PA,1134,True,True,['Velocity.Net Communications']
5128,954156,Unionville-Chadds Ford School District,PA,4012,True,True,"['Chester County Community Net.', 'Comcast']"
5129,954157,United School District,PA,1064,True,True,['DQE Communications']
5130,954158,Upper Adams School District,PA,1678,False,False,
5131,954161,Upper Dublin School District,PA,4099,False,False,
5132,954163,Upper Merion Area School District,PA,3924,True,True,['Comcast']
5133,954166,Upper Perkiomen School District,PA,3337,False,False,
5134,954170,Valley View School District,PA,2453,False,False,
5135,954171,Wallenpaupack Area School District,PA,2966,False,False,
5136,954174,Warren County School District,PA,4397,True,True,['Velocity.Net Communications']
5137,954176,Warrior Run School District,PA,1492,True,True,['PenTeleData Limited Partnership I']
5138,954177,Warwick School District,PA,4152,False,False,
5139,954178,Wayne Highlands School District,PA,2552,True,True,"['PenTeleData Limited Partnership I', 'Verizon']"
5140,954182,Waynesboro Area School District,PA,4430,False,False,
5141,954183,Weatherly Area School District,PA,634,True,True,['PenTeleData Limited Partnership I']
5142,954187,West Branch Area School District,PA,1040,True,True,['Comcast']
5143,954189,West Chester Area District,PA,11577,False,False,
5144,954190,West Greene School District,PA,653,True,False,
5145,954195,West Shore School District,PA,7705,False,False,
5146,954197,Wyoming Valley West District,PA,4569,False,False,
5147,954198,West York Area School District,PA,3026,False,False,
5148,954199,Mifflinburg Area School District,PA,2087,False,False,
5149,954201,Western Wayne School District,PA,1905,False,False,
5150,954202,Westmont Hilltop School District,PA,1430,False,False,
5151,954203,Whitehall-Coplay School District,PA,4293,False,False,
5152,954204,Wilkes-Barre Area School District,PA,6958,False,False,
5153,954207,Williams Valley School District,PA,1013,True,True,['Comcast']
5154,954210,Wilmington Area School District,PA,1119,False,False,
5155,954213,Wilson Area School District,PA,2213,False,False,
5156,954216,Windber Area School District,PA,1155,False,False,
5157,954217,Wyalusing Area School District,PA,1274,False,False,
5158,954218,Wyoming Area School District,PA,2263,False,False,
5159,954221,York City School District,PA,5725,False,False,
5160,954224,York Suburban School District,PA,2900,False,False,
5161,967048,Hamblen County School District,TN,10424,True,True,['Education Networks of America (ENA)']
5162,967050,Alcoa City School District,TN,2013,True,True,['Education Networks of America (ENA)']
5163,967052,Athens City School District,TN,1712,True,False,
5164,967059,Bedford County School District,TN,8631,False,False,
5165,967062,Benton County School District,TN,2190,True,False,
5166,967064,Blount County Schools,TN,10855,False,False,
5167,967068,Bristol City School System,TN,3891,True,True,['Education Networks of America (ENA)']
5168,967071,Cannon County School District,TN,1997,True,True,['Education Networks of America (ENA)']
5169,967074,Carter County Bd Of Education,TN,5456,False,False,
5170,967077,Cheatham County School District,TN,6392,True,True,['Education Networks of America (ENA)']
5171,967078,Chester County School District,TN,2959,True,True,['Education Networks of America (ENA)']
5172,967079,Claiborne County Bd Of Educ,TN,4351,False,False,
5173,967080,Clay County School District,TN,1097,False,False,
5174,967081,Cleveland City School District,TN,5748,True,False,
5175,967082,Clinton City School District,TN,935,True,True,['Education Networks of America (ENA)']
5176,967083,Cocke County Schools,TN,4598,True,True,['Education Networks of America (ENA)']
5177,967085,Coffee County School District,TN,4485,True,False,
5178,967087,Cumberland County School District,TN,7544,True,True,['Education Networks of America (ENA)']
5179,967088,Dayton City School District,TN,876,True,True,['Education Networks of America (ENA)']
5180,967090,De Kalb County School District,TN,3010,False,False,
5181,967091,Dickson County School District,TN,8897,True,True,['Education Networks of America (ENA)']
5182,967092,Dyer County School District,TN,3927,False,False,
5183,967094,Elizabethton City School District,TN,2554,True,True,['Education Networks of America (ENA)']
5184,967095,Etowah City School District,TN,394,True,True,['Education Networks of America (ENA)']
5185,967097,Fayetteville City School District,TN,1505,True,True,['Education Networks of America (ENA)']
5186,967098,Fentress County School District,TN,2223,False,False,
5187,967099,Franklin Special School District,TN,3684,True,True,['AT&T']
5188,967100,Franklin County School District,TN,5635,True,True,['Education Networks of America (ENA)']
5189,967103,Gibson County Special School District,TN,4069,True,False,
5190,967104,Giles County,TN,3952,True,True,['Education Networks of America (ENA)']
5191,967105,Grainger County School District,TN,3504,False,False,
5192,967107,Greene County School District,TN,6895,True,True,['Education Networks of America (ENA)']
5193,967108,Greeneville City Schools,TN,3196,True,True,['Education Networks of America (ENA)']
5194,967110,Hamilton County School District,TN,43406,True,True,['Education Networks of America (ENA)']
5195,967112,Hardeman County School District,TN,3746,False,False,
5196,967113,Hardin County School District,TN,3617,True,True,['Education Networks of America (ENA)']
5197,967115,Hawkins County School District,TN,6924,True,True,['Education Networks of America (ENA)']
5198,967118,Henderson County School District,TN,4040,True,True,['Education Networks of America (ENA)']
5199,967119,Henry County School District,TN,3071,True,False,
5200,967121,Hickman County School District,TN,3383,False,False,
5201,967124,Houston County School District,TN,1401,True,True,['Education Networks of America (ENA)']
5202,967128,Humphreys County Schools,TN,3020,True,True,['Education Networks of America (ENA)']
5203,967129,Huntingdon Special School District,TN,1237,True,False,
5204,967131,Jackson County School District,TN,1526,False,False,
5205,967133,Jefferson County Schools,TN,7375,False,False,
5206,967136,Johnson City School District,TN,7978,False,False,
5207,967138,Johnson County School District,TN,2133,True,True,['Education Networks of America (ENA)']
5208,967139,Kingsport City School District,TN,7475,False,False,
5209,967140,Knox County School District,TN,59392,True,True,['Education Networks of America (ENA)']
5210,967142,Lauderdale County School District,TN,4289,True,True,['Education Networks of America (ENA)']
5211,967143,Lawrence County School District,TN,6936,False,False,
5212,967144,Lebanon Special School District,TN,3718,False,False,
5213,967146,Lewis County School District,TN,1751,True,True,['AT&T']
5214,967148,Lincoln County School District,TN,3844,False,False,
5215,967151,Macon County School District,TN,3958,False,False,
5216,967153,Manchester City School District,TN,1390,True,True,['Education Networks of America (ENA)']
5217,967155,Marshall County Board Of Educ,TN,5460,False,False,
5218,967157,Maryville City School District,TN,5225,True,True,['Education Networks of America (ENA)']
5219,967158,Maury County School District,TN,12680,True,False,
5220,967159,Mckenzie Special School District,TN,1316,True,False,
5221,967160,Mcminn County School District,TN,5800,True,True,['Education Networks of America (ENA)']
5222,967163,Meigs County Schools,TN,1756,True,True,['Education Networks of America (ENA)']
5223,967165,Milan Special School District,TN,2065,True,True,['Education Networks of America (ENA)']
5224,967166,Monroe County School District,TN,5433,False,False,
5225,967167,Clarksville-Montgomery Dist,TN,33541,False,False,
5226,967168,Moore County School District,TN,866,True,True,['Education Networks of America (ENA)']
5227,967169,Morgan County School District,TN,3097,False,False,
5228,967172,Murfreesboro City School District,TN,8465,True,True,['Education Networks of America (ENA)']
5229,967173,Metropolitan Nashville Public Schools,TN,79306,True,True,"['AT&T', 'Comcast', 'Education Networks of America (ENA)', 'Level 3 Communications', 'Windstream']"
5230,967174,Newport City School District,TN,719,True,True,['Education Networks of America (ENA)']
5231,967175,Oak Ridge Schools,TN,4401,True,True,['Education Networks of America (ENA)']
5232,967177,Oneida Special School District,TN,1311,False,False,
5233,967178,Overton County School District,TN,3146,False,False,
5234,967180,Paris Special School District,TN,1703,True,False,
5235,967181,Perry County School District,TN,1109,False,False,
5236,967182,Pickett County School District,TN,719,True,True,['Education Networks of America (ENA)']
5237,967184,Polk County School District,TN,2414,False,False,
5238,967185,Putnam County School District,TN,11179,False,False,
5239,967186,Rhea County School District,TN,4409,True,True,['Education Networks of America (ENA)']
5240,967187,Richard City Independent School District,TN,278,True,True,['Education Networks of America (ENA)']
5241,967188,Roane County School District,TN,6715,False,False,
5242,967189,Robertson County School District,TN,11448,False,False,
5243,967191,Rutherford County School District,TN,44149,False,False,
5244,967192,Scott County School System,TN,2950,False,False,
5245,967193,Sequatchie County Bd Of Educ,TN,2276,True,True,['Education Networks of America (ENA)']
5246,967194,Sevier County School District,TN,14593,False,False,
5247,967197,Smith County Board Of Educ,TN,3129,False,False,
5248,967200,Stewart County Bd Of Education,TN,2057,False,False,
5249,967201,Sullivan County School District,TN,12758,False,False,
5250,967202,Sumner County School District,TN,29479,False,False,
5251,967203,Sweetwater City School District,TN,1610,True,False,
5252,967205,Tipton County School District,TN,11176,True,True,['Education Networks of America (ENA)']
5253,967208,Trousdale County Schools,TN,1289,True,True,['Education Networks of America (ENA)']
5254,967209,Tullahoma City Schools,TN,3516,True,False,
5255,967210,Unicoi County Schools,TN,2366,True,True,['Education Networks of America (ENA)']
5256,967213,Union County School District,TN,3012,True,True,['Education Networks of America (ENA)']
5257,967214,Van Buren County School District,TN,742,True,True,['Education Networks of America (ENA)']
5258,967216,Warren County School District,TN,6682,False,False,
5259,967217,Washington County School District,TN,8000,False,False,
5260,967219,Wayne County Schools,TN,2356,False,False,
5261,967222,White County School District,TN,4044,False,False,
5262,967224,Williamson County School District,TN,38171,False,False,
5263,967225,Wilson County School District,TN,21183,False,False,
5264,968669,Crosbyton Consolidated School District,TX,382,True,True,['NTS COMMUNICATIONS']
5265,968670,Spur Isd,TX,280,False,False,
5266,968677,Dripping Springs Independent School District,TX,6008,True,True,['Spectrum']
5267,968679,Wimberley Independent School District,TX,2303,True,False,
5268,968963,College Station Independent School District,TX,14384,False,False,
5269,968965,Abernathy Independent School District,TX,793,True,True,['NTS COMMUNICATIONS']
5270,968966,Abilene Independent School District,TX,15827,True,True,['Cebridge Telecommunications']
5271,968968,Adrian Independent School District,TX,138,True,True,['Region 16 Education Service Center']
5272,968974,Aldine Independent School District,TX,69535,True,True,"['Comcast', 'Crown Castle Fiber']"
5273,968976,Alice Independent School District,TX,5121,True,True,['Spectrum']
5274,968977,Alief Independent School District,TX,46135,True,True,['PS LIGHTWAVE']
5275,968979,Allen Independent School District,TX,21469,False,False,
5276,968980,Alpine Independent School District,TX,1130,False,False,
5277,968981,Alto Independent School District,TX,643,False,False,
5278,968982,Alvin Independent School District,TX,23971,False,False,
5279,968984,Amarillo Independent School District,TX,33537,True,True,['Cebridge Telecommunications']
5280,968986,Anahuac Independent School District,TX,1307,True,False,
5281,968988,Anderson-Shiro Consolidated School District,TX,857,True,True,"['Education Service Center, Region Vi']"
5282,968991,Angleton Independent School District,TX,6760,True,True,"['AT&T', 'PS LIGHTWAVE']"
5283,968995,Anton Independent School District,TX,243,True,True,['NTS COMMUNICATIONS']
5284,968996,Apple Springs Independent School District,TX,187,False,False,
5285,969000,Aransas County Independent School District,TX,3394,True,False,
5286,969001,Aransas Pass Independent School District,TX,1769,True,False,
5287,969003,Archer City School District,TX,483,True,False,
5288,969006,Arp Independent School District,TX,847,True,True,['Cebridge Telecommunications']
5289,969009,Atlanta Independent School District,TX,1693,True,False,
5290,969011,Austin Independent School District,TX,82186,True,True,['Cogent']
5291,969012,Austwell-Tivoli Independent School District,TX,148,False,False,
5292,969015,Avery Independent School District,TX,347,True,False,
5293,969021,Ballinger Isd,TX,936,True,True,['FiberLight']
5294,969026,Banquete Independent School District,TX,948,True,True,['Spectrum']
5295,969027,Barbers Hill Independent School District,TX,5263,True,False,
5296,969029,Bastrop Independent School District,TX,10539,False,False,
5297,969031,Bay City Independent School District,TX,3726,False,False,
5298,969032,Beaumont Independent School District,TX,18378,True,False,
5299,969036,Beeville Independent School District,TX,3364,True,True,['Spectrum']
5300,969038,Bellevue Independent School District,TX,139,True,False,
5301,969039,Bells Independent School District,TX,776,True,True,['Cable One']
5302,969041,Bellville Independent School District,TX,2239,True,False,
5303,969044,Belton Independent School District,TX,10696,True,True,['Grande Communications Networks']
5304,969045,Ben Bolt-Palito Blanco I S D,TX,542,True,True,['Spectrum']
5305,969047,Benjamin Independent School District,TX,100,True,True,['Santa Rosa Telephone']
5306,969048,Big Sandy Independent School District,TX,721,True,True,['Cebridge Telecommunications']
5307,969049,Big Sandy Isd,TX,529,True,True,"['Education Service Center, Region Vi']"
5308,969051,Big Spring Independent School District,TX,3812,True,True,['Cebridge Telecommunications']
5309,969052,Birdville Independent School District,TX,23854,True,True,"['Spectrum', 'Zayo Group']"
5310,969053,Bishop Consolidated Independent School District,TX,1386,True,True,['Spectrum']
5311,969054,Blanco Independent School District,TX,1027,True,True,['Guadalupe Valley Telephone Cooperative']
5312,969059,Bloomington Independent School District,TX,900,True,True,['Victoria Electric Cooperative']
5313,969061,Bluff Dale Independent School District,TX,104,False,False,
5314,969066,Boling Independent School District,TX,1129,True,True,['Cebridge Telecommunications']
5315,969069,Booker Independent School District,TX,397,True,True,['Region 16 Education Service Center']
5316,969070,Borden Co Independent School District,TX,254,True,True,['NTS COMMUNICATIONS']
5317,969071,Borger Independent School District,TX,2791,True,True,"['AT&T', 'Region 16 Education Service Center']"
5318,969072,Bosqueville Independent School District,TX,681,True,True,['Spectrum']
5319,969073,Bovina Independent School District,TX,499,True,True,['Region 16 Education Service Center']
5320,969074,Bowie Independent School District,TX,1691,True,True,['Comcell']
5321,969076,Boys Ranch Independent School District,TX,270,True,True,['Region 16 Education Service Center']
5322,969080,Brazosport Independent School District,TX,12186,True,True,"['AT&T', 'Comcast']"
5323,969082,Bremond Independent School District,TX,470,True,True,['CenturyLink']
5324,969083,Brenham Independent School District,TX,4965,True,False,
5325,969086,Bridgeport Independent School District,TX,2088,False,False,
5326,969087,Fort Elliot Consolidated Independent School District,TX,161,True,True,['Region 16 Education Service Center']
5327,969088,Broaddus Independent School District,TX,402,True,True,['Windstream']
5328,969090,Brock Independent School District,TX,1337,True,True,['AMG Technology Investment Group']
5329,969093,Brookeland Independent School District,TX,447,True,True,['Region 5 Education Service Center']
5330,969099,Brownfield Independent School District,TX,1671,True,True,['NTS COMMUNICATIONS']
5331,969100,Brownsboro Independent School District,TX,2721,True,True,['Cebridge Telecommunications']
5332,969101,Brownsville Independent School District,TX,46854,False,False,
5333,969102,Brownwood Independent School District,TX,3715,False,False,
5334,969103,Bruceville-Eddy School District,TX,714,True,False,
5335,969105,Bryan Independent School District,TX,16200,True,True,['Cebridge Telecommunications']
5336,969106,Bryson Independent School District,TX,263,False,False,
5337,969107,Buckholts Independent School District,TX,137,True,True,"['Education Service Center, Region Vi']"
5338,969111,Buffalo Independent School District,TX,950,True,True,['Windstream']
5339,969113,Bullard Independent School District,TX,2549,True,False,
5340,969114,Buna Independent School District,TX,1459,True,False,
5341,969115,Burkburnett Independent School District,TX,3315,True,False,
5342,969127,Callisburg Independent School District,TX,1147,False,False,
5343,969118,Burnet Consolidated Independent School District,TX,3078,True,True,['Spectrum']
5344,969119,Burton Independent School District,TX,446,True,True,"['Education Service Center, Region Vi']"
5345,969124,Calallen Independent School District,TX,4057,True,False,
5346,969125,Caldwell Independent School District,TX,1749,True,True,['Brazos 2020 Vision']
5347,969126,Calhoun County Independent S D,TX,4013,False,False,
5348,969130,Cameron Independent School District,TX,1868,True,True,['AT&T']
5349,969133,Canton Independent School District,TX,2163,True,False,
5350,969134,Canutillo Independent School District,TX,5494,True,True,['Spectrum']
5351,969135,Canyon Independent School District,TX,9806,True,False,
5352,969136,Carlisle Independent School District,TX,648,True,True,['Cebridge Telecommunications']
5353,969144,Cayuga Independent School District,TX,580,True,True,['CenturyLink']
5354,969145,Cedar Hill Independent School District,TX,7866,True,True,['Spectrum']
5355,969147,Celina Independent School District,TX,2429,True,False,
5356,969148,Center Independent School District,TX,2772,False,False,
5357,969151,Centerville Independent School District,TX,650,True,True,"['Education Service Center, Region Vi']"
5358,969153,Central Heights Independent School District,TX,1158,True,False,
5359,969155,Central Independent School District,TX,1527,True,True,['Consolidated Communications']
5360,969156,Lumberton Independent School District,TX,3911,True,True,['Spectrum']
5361,969157,Channelview School District,TX,9373,True,False,
5362,969159,Channing Isd,TX,190,True,True,['Region 16 Education Service Center']
5363,969161,Chapel Hill Independent School District,TX,1025,False,False,
5364,969164,Cherokee Independent School District,TX,119,False,False,
5365,969166,Chico Independent School District,TX,603,False,False,
5366,969168,Childress Independent School District,TX,1135,True,True,"['AT&T', 'Region 16 Education Service Center']"
5367,969169,Chillicothe School District,TX,185,True,True,['AT&T']
5368,969170,Chilton Independent School District,TX,512,True,True,['Windstream']
5369,969172,Chireno Independent School District,TX,403,False,False,
5370,969175,City View Independent School District,TX,1004,True,True,['Spectrum']
5371,969176,Clarendon Independent School District,TX,481,True,True,['Region 16 Education Service Center']
5372,969177,Clarksville Independent School District,TX,520,True,True,['Cebridge Telecommunications']
5373,969180,Clear Creek Independent School District,TX,42117,True,True,['PS LIGHTWAVE']
5374,969181,Cleburne Independent School District,TX,6773,True,True,['Spectrum']
5375,969182,Cleveland Independent School District,TX,4673,True,False,
5376,969186,Clyde Consolidated Independent School District,TX,1463,True,True,['Cebridge Telecommunications']
5377,969189,Coldspring-Oakhurst Consolidated I S D,TX,1510,False,False,
5378,969192,Colmesneil Independent School District,TX,475,True,True,['Region 5 Education Service Center']
5379,969194,Columbia-Brazoria Independent School District,TX,3169,False,False,
5380,969195,Columbus Independent School District,TX,1523,True,False,
5381,969197,Comal Independent School District,TX,24140,True,False,
5382,969199,Comanche Independent School District,TX,1293,True,True,['Cebridge Telecommunications']
5383,969201,Comfort Independent School District,TX,1133,True,True,['Hill Country Telecommunications']
5384,969204,Como-Pickton Independent School District,TX,759,True,True,['Peoples Communication']
5385,969207,Connally Independent School District,TX,2361,True,False,
5386,969208,Conroe Independent School District,TX,63361,True,True,"['AT&T', 'PS LIGHTWAVE']"
5387,969212,Lubbock-Cooper Isd,TX,6567,True,False,
5388,969214,Copperas Cove School District,TX,8099,True,False,
5389,969216,Corrigan Camden Isd,TX,918,True,True,['AT&T']
5390,969221,Coupland Independent School District,TX,166,True,False,
5391,969225,Crane Independent School District,TX,1116,False,False,
5392,969227,Crawford Independent School District,TX,548,True,False,
5393,969229,Crockett Independent School District,TX,1336,True,False,
5394,969230,Crosby Independent School District,TX,5971,True,True,['PS LIGHTWAVE']
5395,969233,Cross Roads Independent School District,TX,542,True,True,['CenturyLink']
5396,969234,Crowell Independent School District,TX,227,True,True,['Santa Rosa Telephone']
5397,969235,Crowley Independent School District,TX,15215,True,True,"['Spectrum', 'Zayo Group']"
5398,969237,Cuero Independent School District,TX,2045,True,True,['Spectrum']
5399,969239,Cumby Independent School District,TX,377,False,False,
5400,969240,Cushing Independent School District,TX,560,True,True,['Cebridge Telecommunications']
5401,969242,Cypress-Fairbanks Independent School District,TX,116338,True,True,"['Interfacing', 'PS LIGHTWAVE']"
5402,969246,Dalhart Independent School District,TX,1774,True,False,
5403,969251,Darrouzett Ind School District,TX,123,True,True,['Region 16 Education Service Center']
5404,969253,Dawson Independent School District,TX,170,True,True,['NTS COMMUNICATIONS']
5405,969254,Dawson Independent School District,TX,468,True,False,
5406,969255,Dayton Independent School District,TX,5163,True,True,['AT&T']
5407,969258,Deer Park Independent School District,TX,13174,True,True,['PS LIGHTWAVE']
5408,969261,Dell City Independent School District,TX,72,False,False,
5409,969263,Denton Independent School District,TX,27917,True,True,['Zayo Group']
5410,969264,Denver City Independent School District,TX,1727,True,True,['Windstream']
5411,969265,De Soto Independent School District,TX,9355,True,True,['Zayo Group']
5412,969267,Detroit Independent School District,TX,531,False,False,
5413,969269,Devers Independent School District,TX,182,True,True,['Internet Management Services']
5414,969274,Deweyville Independent School District,TX,590,True,True,['Region 5 Education Service Center']
5415,969275,Diboll Independent School District,TX,1708,True,True,['Consolidated Communications']
5416,969276,Dickinson Independent School District,TX,10983,True,True,['PS LIGHTWAVE']
5417,969279,Dime Box Independent School District,TX,171,True,True,"['Education Service Center, Region 13']"
5418,969280,Dimmitt Independent School District,TX,1246,True,True,"['Region 16 Education Service Center', 'Windstream']"
5419,969283,Donna Independent School District,TX,15071,True,True,['SmartCom Telephone']
5420,969286,Douglass Independent School District,TX,466,True,True,['ESC7Net']
5421,969287,Driscoll Independent School District,TX,313,True,True,['Spectrum']
5422,969290,Dumas Independent School District,TX,4536,True,True,['Windstream']
5423,969294,Eagle-Mtn Saginaw Independent School District,TX,19242,False,False,
5424,969296,Eagle Pass Independent School District,TX,14806,True,True,"['AT&T', 'EM3 Networks']"
5425,969301,East Bernard Independent School District,TX,1009,True,False,
5426,969305,Eastland Independent School District,TX,1111,True,True,['Cebridge Telecommunications']
5427,969306,Ector County Independent School District,TX,30233,False,False,
5428,969310,Edgewood Independent School District,TX,949,True,False,
5429,969312,Edinburg Independent School District,TX,34004,False,False,
5430,969313,Edna Independent School District,TX,1543,True,False,
5431,969315,El Paso Independent School District,TX,59135,True,True,"['Conterra Broadband', 'Spectrum']"
5432,969317,Electra Independent School District,TX,427,True,True,['Comcell']
5433,969319,Elgin Independent School District,TX,4314,True,True,['Spectrum']
5434,969321,Elkhart Independent School District,TX,1269,True,True,['Windstream']
5435,969322,Elysian Fields School District,TX,911,False,False,
5436,969325,Etoile Independent School District,TX,140,True,True,['Consolidated Communications']
5437,969327,Eustace Independent School District,TX,1554,True,True,['CenturyLink']
5438,969328,Evadale Independent School District,TX,495,True,True,['Region 5 Education Service Center']
5439,969329,Evant Independent School District,TX,240,True,False,
5440,969332,Ezzell Isd,TX,102,True,True,['Cogent']
5441,969333,Fabens Independent School District,TX,2314,True,True,['Spectrum']
5442,969336,Fairfield Independent School District,TX,1863,True,False,
5443,969339,Fannindel Isd,TX,177,False,False,
5444,969346,Flatonia Independent School District,TX,560,True,True,"['Education Service Center, Region 13']"
5445,969348,Florence Independent School District,TX,1025,False,False,
5446,969351,Floydada Independent School District,TX,791,True,True,"['Cebridge Telecommunications', 'NTS COMMUNICATIONS']"
5447,969352,Follett Independent School District,TX,155,True,True,['Region 16 Education Service Center']
5448,969356,Fort Bend Independent School District,TX,75428,True,True,"['Cogent', 'Comcast']"
5449,969358,Franklin Independent School District,TX,1213,True,True,['Windstream']
5450,969362,Frenship Independent School District,TX,9421,True,True,['Cebridge Telecommunications']
5451,969364,Fredericksburg Independent School District,TX,3228,True,True,"['Education Service Center, Region 13', 'Spectrum']"
5452,969365,Friendswood Independent School District,TX,6087,True,True,['PS LIGHTWAVE']
5453,969366,Friona Independent School District,TX,1141,False,False,
