,state_code,funding_year,districts_meeting_2018_goal_oversub,districts_not_meeting_2018_goal_oversub,pct_districts_meeting_1mbps,increase_pct_dist_meeting_1mbps,max_year_pct_increase,students_meeting_2018_goal_oversub,students_not_meeting_2018_goal_oversub,pct_students_meeting_1mbps,median_ia_bandwidth_per_student_kbps,median_ia_monthly_cost_per_mbps,districts_population,students_population,pct_rural,pct_small,med_pct_of_meeting_goal,procurement_pattern,active_initiative
17,AZ,2017,26.55440414507772020770,178.44559585492227979230,0.12953367875647668394,0.04162159084438877185,0.13480582524271844660,51804.69238072578025252824,877501.30761927421974747176,0.05574556968396392604,291.3328477785870357,9.342800000000000000000,205,929306,0.70243902439024390244,0.67804878048780487805,0.29133284777858703570,District-procured,True
18,AZ,2018,42.64000000000000000000,165.36000000000000000000,0.20500000000000000000,0.07546632124352331606,0.13480582524271844660,133981.58054276734547119735,827463.41945723265452880265,0.13935438901108991723,373.7399415313315800,6.5831700000000000000000,208,961445,0.71153846153846153846,0.68269230769230769231,0.37373994153133157995,District-procured,True
19,AZ,2019,70.67961165048543689280,137.32038834951456310720,0.33980582524271844660,0.13480582524271844660,0.13480582524271844660,147978.16501471898884928080,779251.83498528101115071920,0.15959164933697031896,647.1007799796213921,2.97400000000000000000,208,927230,0.71153846153846153846,0.68269230769230769231,0.64710077997962139205,District-procured,True
20,CA,2015,143.43661971830985915576,794.56338028169014084424,0.15291750503018108652,,0.12633483387841837909,317279.53568139228306735472,5374814.46431860771693264528,0.05574038933323874888,182.4817518248175182,8.4037180736455311255993,938,5692094,0.52025586353944562900,0.54904051172707889126,0.18248175182481751820,Regional procurement,False
21,CA,2016,197.92070484581497796928,738.07929515418502203072,0.21145374449339207048,0.05853623946321098396,0.12633483387841837909,643427.35914832918866962793,5296275.64085167081133037207,0.10832652055975344031,317.1471927162367223,4.2905708399785157131354069000000,936,5939703,0.51282051282051282051,0.56730769230769230769,0.31714719271623672230,Regional procurement,False
22,CA,2017,318.87241798298906439408,625.12758201701093560592,0.33778857837181044957,0.12633483387841837909,0.12633483387841837909,970913.37173245343145491386,4820347.62826754656854508614,0.16765146169935242626,501.7561465127947817,3.78262482599782529603950828455,944,5791261,0.51271186440677966102,0.57415254237288135593,0.50175614651279478170,Regional procurement,True
23,CA,2018,383.19642857142857143257,549.80357142857142856743,0.41071428571428571429,0.07292570734247526472,0.12633483387841837909,1363203.70864475101482692475,4410395.29135524898517307525,0.23610986988267647525,665.4930357182399965,2.3984238688413084950594956666667,933,5773599,0.51446945337620578778,0.57556270096463022508,0.66549303571823999645,Regional procurement,True
24,CA,2019,459.92818280739934712024,471.07181719260065287976,0.49401523394994559304,0.08330094823565987875,0.12633483387841837909,2111080.95794781829155782794,3611018.04205218170844217206,0.36893471398307129806,877.1929824561403509,1.7468950000000000000000,931,5722099,0.51342642320085929108,0.57679914070891514501,0.87719298245614035090,Regional procurement,True
25,CO,2015,7.46853146853146853112,170.53146853146853146888,0.04195804195804195804,,0.13344073970299803866,3148.50432557368872898370,740706.49567442631127101630,0.00423268557121171294,207.7922077922077922,11.11111111111111111111,178,743855,0.82584269662921348315,0.75842696629213483146,0.20779220779220779220,District-procured,False
26,CO,2016,31.09638554216867469946,146.90361445783132530054,0.17469879518072289157,0.13274075322268093353,0.13344073970299803866,12485.53273103131459690014,765908.46726896868540309986,0.01604011943955286731,263.8522427440633245,7.7268000000000000000000,178,778394,0.82584269662921348315,0.74719101123595505618,0.26385224274406332450,District-procured,True
27,CO,2017,54.84883720930232558094,123.15116279069767441906,0.30813953488372093023,0.13344073970299803866,0.13344073970299803866,32385.74470582711179697890,730404.25529417288820302110,0.04245696024571259691,362.4996061213986367,4.20000000000000000000,178,762790,0.82584269662921348315,0.75842696629213483146,0.36249960612139863665,District-procured,True
28,CO,2018,65.57894736842105263186,112.42105263157894736814,0.36842105263157894737,0.06028151774785801714,0.13344073970299803866,154262.32831806909153952415,628952.67168193090846047585,0.19696038548555516881,544.5140212360468282,2.7750139165009940357853,178,783215,0.82022471910112359551,0.75280898876404494382,0.54451402123604682820,District-procured,True
29,CO,2019,81.83908045977011494214,96.16091954022988505786,0.45977011494252873563,0.09134906231094978826,0.13344073970299803866,59173.38114358442909781312,731962.61885641557090218688,0.07479546012769540142,806.4516129032258065,2.04800000000000000000,178,791136,0.82022471910112359551,0.75280898876404494382,0.80645161290322580650,District-procured,True
30,CT,2015,54.29032258064516128995,109.64516129032258064580,0.32903225806451612903,,0.13138082237114254984,28880.57966213978138503656,472083.35035442199404004060,0.05713812520702219278,533.3334850370801884,,165,505452,0.43030303030303030303,0.64848484848484848485,0.53304904051172707890,District-procured,False
31,CT,2016,52.21518987341772151905,112.78481012658227848095,0.31645569620253164557,-0.01257656186198448346,0.13138082237114254984,45194.25850641118362228528,453597.74149358881637771472,0.09060742455053646334,511.1076942351607925,1.20000000000000000000,165,498792,0.42424242424242424242,0.66060606060606060606,0.51110769423516079250,District-procured,False
32,CT,2017,40.23529411764705882408,121.76470588235294117592,0.24836601307189542484,-0.06808968313063622073,0.13138082237114254984,58190.01249504769451015526,428898.98750495230548984474,0.11946484624996190534,488.2812500000000000,1.20000000000000000000,162,487089,0.41975308641975308642,0.65432098765432098765,0.48828125000000000000,District-procured,False
33,CT,2018,61.51898734177215189816,100.48101265822784810184,0.37974683544303797468,0.13138082237114254984,0.13138082237114254984,89415.33235371164740288268,406042.66764628835259711732,0.18047005468417433446,649.9838190573481336,1.20000000000000000000,162,495458,0.42592592592592592593,0.66049382716049382716,0.64998381905734813360,District-procured,False
34,CT,2019,69.99999999999999999966,92.00000000000000000034,0.43209876543209876543,0.05235192998906079075,0.13138082237114254984,133644.99999999999999978630,352850.00000000000000021370,0.27470991479871324474,791.0442659659431007,1.20000000000000000000,162,486495,0.42592592592592592593,0.67901234567901234568,0.79104426596594310065,District-procured,False
35,DC,2015,0E-20,1.00000000000000000000,0E-20,,1.00000000000000000000,0E-24,38609.00000000000000000000,0E-24,103.6027869149680126,5.06500000000000000000,1,38609,0E-20,0E-20,0.10360278691496801260,,False
