funding_year,state_code,district_id,num_students,ia_bw_mbps_total,ia_monthly_cost_total,ia_bandwidth_per_student_kbps,projected_bw_fy2018,deal,total_circuits,total_bw,total_cost,total_li,bw_rank,best_deal
2019,NY,945866,1439,200.0,1315.0,138.9854065323141,1439.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True
2019,NY,945867,1740,1000.0,469.9038532927463,574.7126436781609,1740.0,,,,,,,False
2019,NY,945868,1307,200.0,910.2320550991857,153.0221882172915,1307.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,945870,2079,1000.0,1090.3744360043406,481.000481000481,1767.15,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,945871,1592,200.0,1015.1670556372637,125.62814070351759,1592.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True
2019,NY,945872,1139,1000.0,1434.8489487506884,877.9631255487269,1139.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,945873,2752,1000.0,501.83643923082633,363.3720930232558,2752.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,945881,1051,1000.0,1421.6080020744696,951.4747859181732,1051.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946182,153,100.0,500.0,653.59477124183,153.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946183,1929,1000.0,991.7442458164372,518.4033177812338,1929.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946184,1064,1000.0,1429.1361119146027,939.8496240601504,1064.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946186,1354,1000.0,1451.2257476808006,738.5524372230428,1354.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946187,8925,2000.0,3295.0,224.08963585434174,7586.25,Deal 2,2.0,3100.0,2900.0,2.0,1.0,True
2019,NY,946188,1898,1000.0,1330.0,526.8703898840885,1898.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946189,1607,1000.0,1470.4970506078632,622.2775357809583,1607.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946190,830,200.0,887.3515805144026,240.96385542168676,830.0,,,,,,,False
2019,NY,946193,1666,1000.0,1738.195144602381,600.2400960384153,1666.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946194,1229,1000.0,917.9249177875897,813.6696501220505,1229.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946197,2883,1000.0,1380.0,346.860908775581,2883.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946208,1278,300.0,1204.8444263102817,234.7417840375587,1278.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946210,4164,1000.0,1474.1776710069355,240.15369836695484,3539.4,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946212,1004,200.0,1115.8968905936758,199.20318725099602,1004.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946215,4602,3000.0,1395.0595383031018,651.8904823989569,3911.7,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946216,5520,1000.0,1696.1721287123642,181.15942028985506,4692.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946217,4144,2000.0,1950.7595218650233,482.6254826254826,3522.4,Deal 3,2.0,2000.0,1820.0,1.0,1.0,False
2019,NY,946220,1590,1000.0,1469.2021409250171,628.930817610063,1590.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946221,5992,500.0,1745.21,83.44459279038718,5093.2,Deal 1,1.0,1000.0,968.0,1.0,1.0,True
2019,NY,946223,2911,1000.0,1176.83,343.52456200618343,2474.35,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946226,1910,1000.0,656.2680228673249,523.5602094240837,1910.0,,,,,,,False
2019,NY,946229,1044,1000.0,402.91530595142075,957.8544061302682,1044.0,Deal 1,2.0,200.0,400.0,1.0,1.0,False
2019,NY,946235,4583,1000.0,844.6117009429059,218.1976871045167,3895.55,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946236,2886,1000.0,614.3488630036401,346.5003465003465,2886.0,Deal 1,1.0,1000.0,460.0,1.0,1.0,False
2019,NY,946240,5433,1000.0,1750.3468851288935,184.06037180195105,4618.05,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946242,915,200.0,901.6092122538294,218.5792349726776,915.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946246,19356,2000.0,4059.5,103.32713370531101,13549.2,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946250,3583,1000.0,1166.4578212362474,279.09572983533354,3583.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946252,3387,1000.0,1347.53911262271,295.24653085326247,3387.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946259,3065,2000.0,2733.212822035786,652.5285481239804,3065.0,Deal 2,1.0,3000.0,2400.0,1.0,1.0,True
2019,NY,946262,944,200.0,906.4735807296338,211.864406779661,944.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946264,808,200.0,1044.1017605574602,247.52475247524754,808.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946268,2183,1000.0,2014.3013678679536,458.0852038479157,2183.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946270,3548,400.0,1505.2603224880727,112.73957158962796,3548.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946272,1347,1000.0,960.1791078873722,742.3904974016333,1347.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946274,1299,1000.0,790.9885663375157,769.8229407236336,1299.0,,,,,,,False
2019,NY,946276,1353,1000.0,438.3838016784217,739.0983000739099,1353.0,Deal 1,2.0,200.0,400.0,1.0,1.0,False
2019,NY,946278,3233,1000.0,1430.862699183277,309.3102381688834,3233.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946281,1479,1000.0,461.6682752988344,676.132521974307,1479.0,,,,,,,False
2019,NY,946282,1449,1000.0,959.6201837869955,690.1311249137336,1449.0,Deal 2,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946284,7427,1000.0,3450.0,134.64386697185944,6312.95,Deal 1,2.0,1700.0,3447.0,2.0,1.0,True
2019,NY,946286,3565,1000.0,1360.6528331267352,280.50490883590464,3030.25,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946289,2897,1000.0,1568.7578441885375,345.18467380048327,2897.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946293,1046,250.0,652.72,239.0057361376673,1046.0,Deal 1,1.0,250.0,653.0,1.0,1.0,False
2019,NY,946295,2143,1000.0,1511.3247911964224,466.63555762949136,2143.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946296,1545,1000.0,1409.6313615910437,647.2491909385113,1545.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946298,1724,1000.0,1322.721338111948,580.046403712297,1724.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946299,1751,1000.0,981.8564125679981,571.1022272986864,1751.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946300,1051,500.0,1056.6080020744696,475.7373929590866,1051.0,Deal 1,1.0,1000.0,968.0,1.0,1.0,True
2019,NY,946302,1911,1000.0,1047.1802423857478,523.2862375719518,1911.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946306,4456,2000.0,3035.5986792213057,448.8330341113106,3787.6,Deal 2,2.0,3100.0,2900.0,2.0,1.0,True
2019,NY,946309,1244,1000.0,1442.8469203212082,803.8585209003215,1244.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946312,1251,1000.0,844.4157861671141,799.3605115907275,1251.0,,,,,,,False
2019,NY,946313,813,500.0,1124.9600541665172,615.0061500615006,813.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946315,1898,1000.0,809.8893756032371,526.8703898840885,1898.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946318,6253,1100.0,2710.76,175.91556053094516,5315.05,Deal 3,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946325,1211,1000.0,453.2118197342045,825.7638315441784,1211.0,,,,,,,False
2019,NY,946326,4698,1000.0,3168.7470920308497,212.85653469561515,3993.3,Deal 1,2.0,3100.0,2900.0,2.0,1.0,True
2019,NY,946328,3189,1000.0,2758.2913117178723,313.5779241141424,3189.0,Deal 3,1.0,3000.0,2400.0,1.0,1.0,True
2019,NY,946329,2376,1000.0,1135.3088727935829,420.8754208754209,2019.6,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946334,1455,300.0,1094.0571080101877,206.18556701030928,1455.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True
2019,NY,946338,2476,1000.0,1536.689786748643,403.8772213247173,2476.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946339,1781,1000.0,1483.750832067582,561.4823133071309,1781.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946341,2892,1000.0,1198.1032239558256,345.78146611341634,2892.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946345,1480,1000.0,965.4954258141846,675.6756756756756,1480.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946348,2020,1000.0,1501.955738785242,495.0495049504951,1717.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946350,1777,1000.0,1483.446147436324,562.7462014631401,1777.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946352,4064,2000.0,2373.235206771104,492.12598425196853,3454.4,Deal 4,3.0,2100.0,2320.0,2.0,1.0,True
2019,NY,946355,3785,1000.0,2022.75,264.2007926023778,3217.25,Deal 1,1.0,1000.0,1302.0,1.0,1.0,False
2019,NY,946357,7008,1000.0,2587.5,142.69406392694063,5956.8,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True
2019,NY,946361,1002,1000.0,891.8619695447167,998.003992015968,1002.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946363,3162,1000.0,1249.274686773278,316.25553447185325,2687.7,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946365,1682,1000.0,476.1479929217334,594.5303210463734,1682.0,Deal 1,1.0,1000.0,460.0,1.0,1.0,False
2019,NY,946370,1393,1000.0,1454.1964228355653,717.8750897343862,1393.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946376,406,200.0,816.2311586612619,492.61083743842363,406.0,,,,,,,False
2019,NY,946377,574,100.0,762.1037042728311,174.21602787456445,574.0,,,,,,,False
2019,NY,946379,1619,200.0,1536.5921554315569,123.53304508956145,1619.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True
2019,NY,946381,6038,2000.0,1393.5734649122808,331.2355084465055,5132.3,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946382,1025,1000.0,472.3777412280702,975.609756097561,1025.0,,,,,,,False
2019,NY,946383,3756,3000.0,1297.9516179631573,798.7220447284345,3192.6,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946390,3698,1000.0,1762.512475834097,270.4164413196322,3143.3,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946392,5904,3000.0,3524.3268145628817,508.130081300813,5018.4,Deal 4,2.0,4000.0,3310.0,2.0,1.0,True
2019,NY,946393,1178,1000.0,1437.819623905453,848.8964346349745,1178.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946394,1356,1000.0,1631.0185069581169,737.4631268436578,1356.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946395,5736,3000.0,1172.1303993659837,523.0125523012553,4875.6,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946398,1462,1000.0,1179.1053422423154,683.9945280437756,1462.0,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946400,1355,1000.0,1795.0,738.0073800738007,1355.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946409,2020,1000.0,1098.6852471473849,495.0495049504951,2020.0,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946412,1533,1000.0,1464.8603849295919,652.3157208088714,1533.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946413,6820,1100.0,1172.8921710619632,161.29032258064515,5797.0,Deal 3,6.0,4200.0,1154.0,2.0,1.0,True
2019,NY,946417,4845,1000.0,1717.139259611137,206.39834881320948,4118.25,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946419,3445,1000.0,1337.909960763423,290.2757619738752,2928.25,Deal 2,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946423,983,200.0,913.0153176453707,203.4587995930824,983.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946426,4033,3000.0,2145.3219991754913,743.86312918423,3428.05,Deal 4,2.0,1100.0,1800.0,2.0,1.0,False
2019,NY,946427,1495,1000.0,945.4808955394369,668.8963210702341,1495.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946428,874,200.0,894.7320016501059,228.83295194508008,874.0,,,,,,,False
2019,NY,946429,2180,500.0,1354.2563199052984,229.3577981651376,2180.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True
2019,NY,946436,1178,400.0,1107.7240022240558,339.5585738539898,1178.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946437,2872,500.0,2306.891705002737,174.09470752089138,2872.0,Deal 1,2.0,2000.0,1820.0,1.0,1.0,True
2019,NY,946439,1525,1000.0,798.119756477838,655.7377049180328,1525.0,,,,,,,False
2019,NY,946440,1189,1000.0,1438.657506641412,841.0428931875525,1189.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946442,1081,1000.0,449.1098077065855,925.0693802035153,1081.0,,,,,,,False
2019,NY,946443,6649,2100.0,2667.4639743975063,315.83696796510753,5651.65,Deal 2,2.0,2000.0,1936.0,1.0,1.0,False
2019,NY,946444,10949,3000.0,4014.0864316817397,273.9976253539136,7664.3,Deal 1,2.0,2200.0,4012.0,2.0,1.0,False
2019,NY,946450,1006,1000.0,681.7432623060361,994.0357852882704,1006.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946452,1708,1000.0,1478.1903375471252,585.480093676815,1708.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946456,4814,1000.0,1137.9006607765982,207.72746157041962,4091.9,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946459,8266,2000.0,4953.0,241.95499637067505,7026.1,Deal 2,2.0,3100.0,4850.0,2.0,1.0,True
2019,NY,946460,3552,1000.0,1618.6499525570193,281.5315315315315,3019.2,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946466,1386,1000.0,947.6801757962567,721.5007215007215,1386.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946474,3562,2500.0,3987.5833333333335,701.8528916339135,3562.0,Deal 1,1.0,2000.0,3700.0,1.0,1.0,False
2019,NY,946475,7770,2000.0,5428.452763047892,257.4002574002574,6604.5,Deal 1,4.0,4000.0,3780.0,1.0,1.0,True
2019,NY,946479,8040,1500.0,2191.5995975569185,186.56716417910448,6834.0,Deal 3,2.0,2000.0,1936.0,1.0,1.0,True
2019,NY,946481,1126,1000.0,823.8906276771946,888.0994671403197,1126.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946484,3889,1000.0,729.4779931466238,257.1355104139882,3889.0,Deal 1,2.0,1100.0,660.0,2.0,1.0,True
2019,NY,946486,5191,1700.0,3153.637771258453,327.4898863417453,4412.35,Deal 1,3.0,3000.0,2904.0,1.0,1.0,True
2019,NY,946487,1756,200.0,1630.6552346743756,113.89521640091117,1756.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True
2019,NY,946490,4428,1000.0,2659.245110922161,225.83559168925024,4428.0,Deal 1,2.0,2000.0,2600.0,1.0,1.0,True
2019,NY,946493,1407,1000.0,870.0311839625335,710.7320540156361,1407.0,,,,,,,False
2019,NY,946494,1032,1000.0,977.9189147406663,968.9922480620155,1032.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946496,1919,1000.0,1048.6964338766352,521.1047420531527,1919.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946498,2185,1000.0,2330.114175104996,457.66590389016017,2185.0,Deal 3,3.0,2100.0,2320.0,2.0,1.0,True
2019,NY,946500,1113,200.0,983.99,179.69451931716083,1113.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946501,1666,1000.0,1474.9911489189174,600.2400960384153,1666.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946502,4154,2000.0,1485.4879385964912,481.46364949446314,3530.9,Deal 2,2.0,1100.0,1410.0,2.0,1.0,False
2019,NY,946505,2340,1000.0,488.8362164971416,427.35042735042737,2340.0,,,,,,,False
2019,NY,946508,4561,1000.0,2991.37333333333,219.25016443762334,3876.85,Deal 1,1.0,1000.0,2210.0,1.0,1.0,False
2019,NY,946515,3731,1000.0,1487.6349306071163,268.0246582685607,3171.35,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946517,2229,1000.0,1517.8755107684674,448.63167339614176,1894.65,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946518,3554,1000.0,1160.699440880163,281.37310073157005,3020.9,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946525,4797,1000.0,1713.4830440360422,208.46362309776944,4077.45,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946527,3777,900.0,2415.0,238.28435266084193,3210.45,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True
2019,NY,946531,2456,1000.0,1106.745711370617,407.1661237785016,2456.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946532,1667,300.0,1695.0,179.9640071985603,1667.0,Deal 3,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946533,1299,1000.0,931.1915933328553,769.8229407236336,1299.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946535,3109,700.0,3870.776880349536,225.1527822450949,3109.0,Deal 2,1.0,2000.0,3295.0,1.0,1.0,True
2019,NY,946538,1127,1000.0,835.5612888855891,887.3114463176574,1127.0,,,,,,,False
2019,NY,946540,6687,1000.0,1857.4465323054021,149.54389113204726,5683.95,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946546,1925,1000.0,1494.7194787928665,519.4805194805194,1925.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946550,2355,1000.0,1527.4730766530913,424.6284501061571,2355.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946551,5678,600.0,4173.7551902942,105.67101091933779,4826.3,Deal 2,3.0,4100.0,3810.0,3.0,1.0,True
2019,NY,946552,5654,2000.0,3078.761726283048,353.73187124159887,4805.9,Deal 1,1.0,2000.0,3038.0,1.0,1.0,False
2019,NY,946554,1158,1000.0,904.4687183059633,863.5578583765113,1158.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946555,2358,1000.0,489.40418739327345,424.08821034775235,2358.0,,,,,,,False
2019,NY,946558,1233,200.0,954.9495286436847,162.20600162206003,1233.0,Deal 2,1.0,1000.0,910.0,1.0,1.0,True
2019,NY,946560,1240,200.0,1202.344087984221,161.29032258064515,1240.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946561,962,200.0,909.4928439215123,207.9002079002079,962.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946562,7106,3100.0,2432.0206169452067,436.2510554461019,6040.1,Deal 3,6.0,4200.0,2240.0,2.0,1.0,True
2019,NY,946563,1995,1000.0,1500.05145983988,501.2531328320802,1995.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946564,1625,1000.0,1815.7117063473008,615.3846153846154,1625.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946565,5934,1000.0,3190.0,168.52039096730704,5043.9,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946568,1103,1000.0,909.8639985150494,906.6183136899365,1103.0,Deal 1,1.0,100.0,899.0,1.0,1.0,False
2019,NY,946569,7167,1000.0,2008.318051898825,139.52839402818475,6091.95,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True
2019,NY,946570,448,200.0,732.5931350422097,446.42857142857144,448.0,,,,,,,False
2019,NY,946573,1560,200.0,1009.7994766294795,128.2051282051282,1560.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946574,4598,1000.0,1698.3249836309615,217.48586341887778,3908.3,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946576,3884,1000.0,1266.324069267546,257.46652935118436,3301.4,Deal 2,3.0,2100.0,1120.0,2.0,1.0,True
2019,NY,946578,1343,1000.0,870.5223028156947,744.6016381236038,1343.0,,,,,,,False
2019,NY,946580,2791,1000.0,603.4443093011641,358.29451809387314,2372.35,Deal 1,1.0,1000.0,460.0,1.0,1.0,False
2019,NY,946583,928,200.0,903.7897912257416,215.51724137931035,928.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946586,4215,500.0,3624.932174549146,118.62396204033215,3582.75,Deal 2,3.0,3000.0,2835.0,1.0,1.0,True
2019,NY,946587,2408,1000.0,1466.7523098454585,415.28239202657807,2408.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946588,2345,1000.0,669.9939861905116,426.43923240938165,2345.0,,,,,,,False
2019,NY,946589,1685,1000.0,476.49234724918006,593.4718100890208,1685.0,Deal 1,1.0,1000.0,460.0,1.0,1.0,False
2019,NY,946592,4220,1000.0,1484.791011443148,236.96682464454977,3587.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946596,1625,1000.0,992.9763965865202,615.3846153846154,1625.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946599,744,200.0,872.9262119309825,268.81720430107526,744.0,,,,,,,False
2019,NY,946600,1891,1000.0,1838.3451302786127,528.8207297726071,1891.0,Deal 1,1.0,1000.0,968.0,1.0,1.0,False
2019,NY,946601,2196,1000.0,1515.3618625605895,455.3734061930783,2196.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946602,7004,2000.0,3559.532569812022,285.5511136493432,5953.4,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946603,2661,1000.0,2500.0,375.7985719654265,2661.0,Deal 1,2.0,1200.0,2221.0,2.0,1.0,True
2019,NY,946604,8619,500.0,2880.0,58.0113702285648,7326.15,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946609,1571,1000.0,1467.754888926542,636.5372374283895,1571.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946611,5373,1300.0,2931.4486004568807,241.9504932067746,5373.0,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True
2019,NY,946614,2143,1000.0,1091.1497956214848,466.63555762949136,2143.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946615,9817,1000.0,2000.0,101.86411327289396,8344.45,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True
2019,NY,946616,8999,1000.0,2882.0,111.123458162018,7649.15,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True
2019,NY,946617,784,100.0,785.0,127.55102040816327,784.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946622,2848,1000.0,609.9870415226497,351.12359550561797,2848.0,Deal 1,1.0,1000.0,460.0,1.0,1.0,False
2019,NY,946623,112,100.0,500.0,892.8571428571429,112.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946624,3715,500.0,3053.1886086647523,134.58950201884252,3715.0,Deal 1,2.0,3100.0,2900.0,2.0,1.0,True
2019,NY,946627,4239,1000.0,3451.312721973051,235.90469450342061,3603.15,Deal 1,1.0,2000.0,3295.0,1.0,1.0,True
2019,NY,946630,2859,1000.0,2662.966011351959,349.7726477789437,2859.0,Deal 1,2.0,2000.0,2600.0,1.0,1.0,True
2019,NY,946638,547,200.0,839.8820536643111,365.6307129798903,547.0,,,,,,,False
2019,NY,946644,708,200.0,866.8876855472253,282.4858757062147,708.0,Deal 1,1.0,100.0,500.0,1.0,1.0,False
2019,NY,946645,8067,1000.0,5163.183976770572,123.96181975951407,6856.95,Deal 4,3.0,6100.0,5000.0,2.0,1.0,True
2019,NY,946646,2508,1000.0,1160.8167799417442,398.72408293460927,2508.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946650,2210,1000.0,2217.367920632329,452.4886877828054,2210.0,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True
2019,NY,946654,945399,120000.0,38400.0,126.93053409195483,378159.6,Deal 2,1.0,120000.0,38400.0,1.0,1.0,False
2019,NY,946657,2152,300.0,1210.969688273487,139.40520446096653,2152.0,Deal 1,1.0,200.0,974.0,1.0,1.0,False
2019,NY,946658,1198,1000.0,1463.8144797320845,834.7245409015025,1198.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946663,7015,1000.0,1882.4306720685502,142.55167498218103,5962.75,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946665,3592,1000.0,1621.6967988695983,278.39643652561244,3053.2,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946670,5544,1500.0,3850.0,270.56277056277054,4712.4,Deal 3,3.0,4100.0,3810.0,3.0,1.0,True
2019,NY,946673,1107,300.0,2711.7590693299894,271.00271002710025,1107.0,Deal 1,1.0,500.0,2263.0,1.0,1.0,True
2019,NY,946674,8626,1000.0,2282.83347504943,115.92858798979829,7332.1,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True
2019,NY,946675,3445,1000.0,1610.4996386708704,290.2757619738752,2928.25,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946676,1392,1000.0,639.923082634197,718.3908045977012,1392.0,,,,,,,False
2019,NY,946680,1771,1000.0,1110.9544604386656,564.652738565782,1771.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946681,1023,1000.0,782.2796792634939,977.5171065493646,1023.0,,,,,,,False
2019,NY,946682,694,200.0,864.5393697313198,288.1844380403458,694.0,,,,,,,False
2019,NY,946683,2996,1000.0,1525.5502906166646,333.7783711615487,2996.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
2019,NY,946685,823,200.0,886.1774226064498,243.01336573511543,823.0,,,,,,,False
2019,NY,946690,1638,1000.0,801.6853515479991,610.5006105006105,1638.0,,,,,,,False
2019,NY,946691,2134,1000.0,1510.6392507760922,468.6035613870665,2134.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,False
2019,NY,946692,1695,1000.0,1091.1732413571644,589.9705014749262,1695.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,False
2019,NY,946694,1303,200.0,1319.6291405357126,153.49194167306217,1303.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True
2019,NY,946697,4658,1000.0,1702.89525309983,214.68441391155002,3959.3,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True
