district_id,state_code,primary_new_contract_start_date,clean_path_1m_sample,not_meeting,meeting,sample,population,num_students
903405,KS,2023.0,0,0,1,1,1,649
903407,KS,2022.0,1,1,0,1,1,647
903408,KS,2020.0,1,1,0,1,1,1635
903409,KS,2022.0,1,1,0,1,1,6333
903410,KS,2020.0,0,0,1,1,1,391
903411,KS,2023.0,1,1,0,1,1,446
903412,KS,2020.0,0,0,1,1,1,163
903413,KS,2020.0,1,1,0,1,1,1636
903414,KS,2021.0,0,0,1,1,1,8086
903415,KS,2021.0,1,1,0,1,1,859
903417,KS,2020.0,0,0,1,1,1,2903
903418,KS,2020.0,0,0,1,1,1,515
903420,KS,2021.0,0,0,1,1,1,201
903421,KS,2023.0,1,1,0,1,1,186
903422,KS,2021.0,1,1,0,1,1,2207
903423,KS,2021.0,1,1,0,1,1,1439
903424,KS,2020.0,0,1,0,1,1,2499
903425,KS,2020.0,1,1,0,1,1,1034
903428,KS,2020.0,1,1,0,1,1,807
903429,KS,2022.0,1,1,0,1,1,620
903430,KS,2020.0,1,1,0,1,1,605
903431,KS,2020.0,0,0,1,1,1,238
903433,KS,2020.0,1,1,0,1,1,2644
903434,KS,2020.0,1,1,0,1,1,148
903435,KS,2022.0,0,0,1,1,1,247
903436,KS,2020.0,1,1,0,1,1,182
903437,KS,2021.0,1,1,0,1,1,2350
903438,KS,2024.0,0,0,1,1,1,335
903439,KS,2023.0,0,0,1,1,1,301
903441,KS,2020.0,0,1,0,1,1,858
903442,KS,2021.0,1,1,0,1,1,246
903443,KS,2020.0,1,1,0,1,1,258
903444,KS,2022.0,0,0,1,1,1,774
903445,KS,2021.0,1,1,0,1,1,356
903446,KS,2020.0,1,1,0,1,1,329
903447,KS,2021.0,0,0,1,1,1,194
903448,KS,2020.0,1,1,0,1,1,622
903449,KS,2020.0,1,1,0,1,1,1788
903450,KS,2021.0,1,1,0,1,1,1089
903451,KS,2023.0,1,1,0,1,1,165
903452,KS,2020.0,1,1,0,1,1,806
903453,KS,2020.0,0,0,1,1,1,496
903454,KS,2021.0,1,1,0,1,1,910
903455,KS,2021.0,0,0,1,1,1,443
903456,KS,2020.0,0,0,1,1,1,129
903457,KS,2021.0,1,1,0,1,1,672
903458,KS,2022.0,0,0,1,1,1,392
903459,KS,2020.0,1,1,0,1,1,1353
903460,KS,2022.0,1,1,0,1,1,1170
903461,KS,2021.0,0,0,1,1,1,330
903462,KS,2020.0,1,1,0,1,1,1777
903463,KS,2020.0,0,0,1,1,1,885
903464,KS,2022.0,0,0,1,1,1,344
903465,KS,2021.0,0,0,1,1,1,994
903466,KS,2020.0,0,0,1,1,1,1094
903467,KS,2020.0,1,1,0,1,1,461
903468,KS,2021.0,1,1,0,1,1,66
903469,KS,2023.0,0,0,1,1,1,347
903470,KS,2020.0,0,0,1,1,1,752
903471,KS,2020.0,0,0,1,1,1,249
903472,KS,2022.0,0,0,1,1,1,182
903473,KS,2020.0,1,1,0,1,1,212
903474,KS,2020.0,0,0,1,1,1,7122
903475,KS,2022.0,0,0,1,1,1,7179
903476,KS,2021.0,0,0,1,1,1,149
903477,KS,2020.0,0,0,1,1,1,248
903478,KS,2023.0,0,0,1,1,1,7252
903479,KS,2020.0,1,1,0,1,1,743
903480,KS,2022.0,0,0,1,1,1,609
903481,KS,2020.0,0,0,1,1,1,538
903482,KS,2020.0,0,0,1,1,1,1952
903483,KS,2020.0,1,1,0,1,1,121
903485,KS,2020.0,1,1,0,1,1,447
903486,KS,2020.0,0,0,1,1,1,464
903487,KS,2024.0,0,0,1,1,1,497
903488,KS,2020.0,0,0,1,1,1,473
903489,KS,2020.0,1,1,0,1,1,639
903490,KS,2021.0,1,1,0,1,1,4664
903491,KS,2028.0,1,1,0,1,1,537
903492,KS,2023.0,1,1,0,1,1,497
903493,KS,2020.0,1,1,0,1,1,1727
903494,KS,2022.0,0,0,1,1,1,662
903495,KS,2021.0,0,0,1,1,1,1881
903496,KS,2020.0,0,0,1,1,1,157
903497,KS,2022.0,0,0,1,1,1,520
903498,KS,2023.0,0,0,1,1,1,677
903499,KS,2020.0,0,0,1,1,1,947
903500,KS,2020.0,1,1,0,1,1,1818
903501,KS,2021.0,0,0,1,1,1,853
903502,KS,2023.0,1,1,0,1,1,7664
903503,KS,2021.0,1,1,0,1,1,6009
903510,KS,2020.0,0,0,1,1,1,901
903505,KS,2020.0,0,0,1,1,1,997
903506,KS,2020.0,1,1,0,1,1,1033
903507,KS,2022.0,0,0,1,1,1,206
903508,KS,2020.0,0,0,1,1,1,5673
903509,KS,2023.0,0,0,1,1,1,274
903511,KS,2020.0,0,0,1,1,1,82
903512,KS,2021.0,1,1,0,1,1,2798
903513,KS,2022.0,1,1,0,1,1,257
903514,KS,2020.0,1,1,0,1,1,247
903515,KS,2020.0,0,0,1,1,1,71
903517,KS,2021.0,0,0,1,1,1,769
903518,KS,2020.0,0,0,1,1,1,60
903519,KS,2020.0,1,1,0,1,1,511
903520,KS,2021.0,0,0,1,1,1,842
903522,KS,2020.0,1,1,0,1,1,71
903524,KS,2020.0,1,1,0,1,1,3165
903525,KS,2020.0,0,0,1,1,1,5646
903526,KS,2020.0,0,0,1,1,1,70
903527,KS,2020.0,1,1,0,1,1,492
903529,KS,2020.0,0,0,1,1,1,802
903530,KS,2020.0,0,0,1,1,1,381
903531,KS,2023.0,0,0,1,1,1,791
903532,KS,2020.0,0,1,0,1,1,1030
903533,KS,2020.0,0,0,1,1,1,539
903535,KS,2020.0,1,1,0,1,1,302
903536,KS,2020.0,1,1,0,1,1,586
903537,KS,2021.0,1,1,0,1,1,363
903538,KS,2020.0,0,0,1,1,1,440
903539,KS,2020.0,0,1,0,1,1,1058
903540,KS,2022.0,1,1,0,1,1,600
903541,KS,2020.0,1,1,0,1,1,4457
903542,KS,2021.0,1,1,0,1,1,2137
903543,KS,2020.0,0,0,1,1,1,221
903544,KS,2022.0,0,0,1,1,1,442
903545,KS,2021.0,0,0,0,0,1,1305
903546,KS,2020.0,0,0,1,1,1,592
903547,KS,2021.0,1,1,0,1,1,292
903548,KS,2020.0,1,1,0,1,1,453
903550,KS,2021.0,1,1,0,1,1,7914
903551,KS,2021.0,1,1,0,1,1,21760
903552,KS,2022.0,1,1,0,1,1,1255
903553,KS,2020.0,0,0,1,1,1,223
903554,KS,2020.0,0,0,1,1,1,939
903555,KS,2024.0,0,0,1,1,1,355
903556,KS,2020.0,1,1,0,1,1,262
903557,KS,2023.0,1,1,0,1,1,711
903558,KS,2020.0,0,0,1,1,1,288
903559,KS,2023.0,0,0,1,1,1,953
903560,KS,2020.0,1,1,0,1,1,657
903561,KS,2024.0,0,0,1,1,1,316
903562,KS,2020.0,1,1,0,1,1,2625
903563,KS,2021.0,1,1,0,1,1,1002
903564,KS,2024.0,1,1,0,1,1,10747
903565,KS,2020.0,0,0,1,1,1,3801
903566,KS,2022.0,0,0,1,1,1,500
903567,KS,2020.0,1,1,0,1,1,412
903568,KS,2020.0,0,0,1,1,1,224
903569,KS,2021.0,0,0,1,1,1,69
903570,KS,2023.0,1,1,0,1,1,5902
903571,KS,2020.0,1,1,0,1,1,360
903572,KS,2020.0,1,1,0,1,1,323
903574,KS,2020.0,0,0,1,1,1,167
903575,KS,2020.0,1,1,0,1,1,482
903576,KS,2022.0,1,1,0,1,1,1790
903577,KS,2023.0,0,0,1,1,1,440
903578,KS,2021.0,0,0,1,1,1,791
903579,KS,2020.0,1,1,0,1,1,248
903580,KS,2020.0,0,0,1,1,1,224
903581,KS,2021.0,1,1,0,1,1,6986
903582,KS,2021.0,0,0,1,1,1,6443
903583,KS,2020.0,1,1,0,1,1,521
903584,KS,2021.0,0,0,1,1,1,837
903585,KS,2020.0,0,0,1,1,1,498
903586,KS,2024.0,1,1,0,1,1,2483
903587,KS,2022.0,0,0,1,1,1,411
903589,KS,2020.0,1,1,0,1,1,492
903590,KS,2023.0,0,0,1,1,1,224
903591,KS,2022.0,0,0,1,1,1,848
903592,KS,2022.0,1,1,0,1,1,616
903593,KS,2022.0,0,0,1,1,1,244
903594,KS,2021.0,0,0,1,1,1,160
903595,KS,2020.0,1,1,0,1,1,292
903596,KS,2020.0,0,0,1,1,1,180
903597,KS,2023.0,0,0,1,1,1,382
903598,KS,2024.0,1,1,0,1,1,1806
903599,KS,2020.0,0,0,1,1,1,117
903600,KS,2020.0,1,1,0,1,1,714
903601,KS,2020.0,0,0,1,1,1,329
903603,KS,2021.0,1,1,0,1,1,3502
903604,KS,2024.0,1,1,0,1,1,1182
903605,KS,2020.0,0,0,1,1,1,667
903606,KS,2020.0,0,0,1,1,1,431
903607,KS,2020.0,0,0,1,1,1,347
903608,KS,2023.0,1,1,0,1,1,30340
903609,KS,2020.0,1,1,0,1,1,333
903610,KS,2021.0,0,0,1,1,1,673
903611,KS,2021.0,1,1,0,1,1,1158
903612,KS,2020.0,0,0,1,1,1,287
903613,KS,2023.0,0,0,1,1,1,611
903614,KS,2020.0,1,1,0,1,1,461
903615,KS,2022.0,0,0,1,1,1,1089
903616,KS,2022.0,0,0,1,1,1,451
903617,KS,2020.0,0,0,1,1,1,94
903618,KS,2022.0,1,1,0,1,1,1974
903619,KS,2020.0,1,1,0,1,1,1332
903620,KS,2020.0,0,0,1,1,1,278
903621,KS,2020.0,0,0,1,1,1,761
903622,KS,2020.0,0,0,1,1,1,621
903624,KS,2021.0,1,1,0,1,1,2088
903625,KS,2020.0,1,1,0,1,1,3100
903626,KS,2020.0,1,1,0,1,1,345
903627,KS,2020.0,0,0,1,1,1,363
903628,KS,2023.0,0,0,1,1,1,609
903629,KS,2022.0,1,1,0,1,1,1115
903631,KS,2022.0,0,0,1,1,1,244
903632,KS,2020.0,1,1,0,1,1,304
903633,KS,2021.0,1,1,0,1,1,232
903634,KS,2020.0,0,0,1,1,1,182
903635,KS,2023.0,1,1,0,1,1,1858
903636,KS,2022.0,0,0,1,1,1,707
903637,KS,2021.0,0,0,1,1,1,741
903638,KS,2020.0,0,0,1,1,1,141
903641,KS,2020.0,1,1,0,1,1,273
903642,KS,2020.0,1,1,0,1,1,1622
903643,KS,2020.0,0,0,1,1,1,143
903644,KS,2020.0,0,0,1,1,1,836
903645,KS,2020.0,1,1,0,1,1,6979
903646,KS,2020.0,1,1,0,1,1,307
903647,KS,2020.0,1,1,0,1,1,411
903648,KS,2022.0,0,0,1,1,1,3849
903649,KS,2021.0,0,0,1,1,1,380
903650,KS,2022.0,0,0,1,1,1,479
903651,KS,2021.0,1,1,0,1,1,202
903652,KS,2022.0,0,0,1,1,1,27324
903653,KS,2023.0,0,0,1,1,1,718
903654,KS,2020.0,0,0,1,1,1,334
903655,KS,2020.0,1,1,0,1,1,218
903656,KS,2021.0,1,1,0,1,1,356
903657,KS,2020.0,1,1,0,1,1,3647
903658,KS,2021.0,0,0,1,1,1,283
903659,KS,2020.0,0,0,1,1,1,360
903660,KS,2022.0,0,0,1,1,1,215
903661,KS,2020.0,1,1,0,1,1,22673
903662,KS,2020.0,1,1,0,1,1,515
903663,KS,2020.0,0,0,1,1,1,345
903664,KS,2020.0,1,1,0,1,1,469
903665,KS,2020.0,0,0,1,1,1,256
903666,KS,2020.0,1,1,0,1,1,547
903667,KS,2022.0,1,1,0,1,1,3533
903668,KS,2020.0,1,1,0,1,1,1962
903669,KS,2020.0,0,0,1,1,1,13570
903670,KS,2021.0,1,1,0,1,1,1876
903671,KS,2023.0,0,0,1,1,1,363
903672,KS,2028.0,1,1,0,1,1,4098
903673,KS,2020.0,1,1,0,1,1,323
903674,KS,2020.0,0,0,1,1,1,1765
903675,KS,2020.0,0,0,1,1,1,443
903676,KS,2021.0,1,1,0,1,1,2814
903677,KS,2021.0,1,1,0,1,1,394
903678,KS,2022.0,0,0,1,1,1,287
903679,KS,2020.0,0,0,1,1,1,413
903680,KS,2022.0,0,0,1,1,1,447
903682,KS,2020.0,1,1,0,1,1,436
903683,KS,2020.0,1,1,0,1,1,1620
903684,KS,2023.0,0,0,1,1,1,803
903685,KS,2024.0,0,0,1,1,1,104
903686,KS,2020.0,0,0,1,1,1,49323
903687,KS,2021.0,0,0,1,1,1,472
903688,KS,2020.0,1,1,0,1,1,2134
903689,KS,2022.0,0,0,1,1,1,491
903692,KS,2020.0,1,1,0,1,1,194
903694,KS,2020.0,1,1,0,1,1,608
904366,KY,2020.0,1,1,0,1,1,2631
904367,KY,2020.0,1,1,0,1,1,3067
904369,KY,2020.0,1,1,0,1,1,4880
904370,KY,2020.0,1,1,0,1,1,367
904394,KY,2020.0,1,1,0,1,1,3763
904395,KY,2020.0,1,1,0,1,1,3102
904397,KY,2020.0,1,1,0,1,1,286
904398,KY,2020.0,1,1,0,1,1,1227
904399,KY,2020.0,1,1,0,1,1,718
904400,KY,2020.0,1,1,0,1,1,2419
904401,KY,2020.0,1,1,0,1,1,4873
904402,KY,2020.0,1,1,0,1,1,2075
904403,KY,2020.0,1,1,0,1,1,1378
904404,KY,2020.0,1,1,0,1,1,2839
904405,KY,2020.0,1,1,0,1,1,743
904406,KY,2020.0,1,1,0,1,1,1141
904407,KY,2020.0,1,1,0,1,1,21296
904408,KY,2020.0,1,1,0,1,1,2462
904409,KY,2020.0,1,1,0,1,1,4179
904410,KY,2020.0,1,1,0,1,1,3063
904411,KY,2020.0,1,1,0,1,1,2726
904412,KY,2020.0,1,1,0,1,1,1264
904414,KY,2020.0,1,1,0,1,1,1938
904415,KY,2020.0,1,1,0,1,1,2440
904417,KY,2020.0,1,1,0,1,1,13322
904418,KY,2020.0,1,1,0,1,1,516
904419,KY,2020.0,1,1,0,1,1,2276
904420,KY,2020.0,1,1,0,1,1,2026
904421,KY,2020.0,1,1,0,1,1,2900
904422,KY,2020.0,1,1,0,1,1,4966
904423,KY,2020.0,1,1,0,1,1,1172
904424,KY,2020.0,1,1,0,1,1,767
904425,KY,2020.0,1,1,0,1,1,1927
904426,KY,2020.0,1,1,0,1,1,4561
904427,KY,2020.0,1,1,0,1,1,2338
904428,KY,2020.0,1,1,0,1,1,700
904429,KY,2020.0,1,1,0,1,1,8704
904430,KY,2020.0,1,1,0,1,1,5274
904431,KY,2020.0,1,1,0,1,1,3259
904432,KY,2020.0,1,1,0,1,1,1711
904433,KY,2020.0,1,1,0,1,1,410
904434,KY,2020.0,1,1,0,1,1,3116
904435,KY,2020.0,1,1,0,1,1,3774
904437,KY,2020.0,1,1,0,1,1,1368
904438,KY,2020.0,1,1,0,1,1,915
904439,KY,2020.0,1,1,0,1,1,1897
904440,KY,2020.0,1,1,0,1,1,11756
904441,KY,2020.0,1,1,0,1,1,698
904442,KY,2020.0,1,1,0,1,1,1001
904443,KY,2020.0,1,1,0,1,1,493
904444,KY,2020.0,1,1,0,1,1,1967
904445,KY,2020.0,1,1,0,1,1,2188
904446,KY,2020.0,1,1,0,1,1,1071
904447,KY,2020.0,1,1,0,1,1,818
904449,KY,2020.0,1,1,0,1,1,2397
904450,KY,2020.0,1,1,0,1,1,2398
904451,KY,2020.0,1,1,0,1,1,761
904452,KY,2020.0,1,1,0,1,1,41223
904453,KY,2020.0,1,1,0,1,1,2312
904454,KY,2020.0,1,1,0,1,1,6590
904456,KY,2020.0,1,1,0,1,1,751
904457,KY,2020.0,1,1,0,1,1,6414
904458,KY,2020.0,1,1,0,1,1,3108
904459,KY,2020.0,1,1,0,1,1,317
904460,KY,2020.0,1,1,0,1,1,602
904461,KY,2020.0,1,1,0,1,1,1670
904462,KY,2020.0,1,1,0,1,1,2335
904464,KY,2020.0,1,1,0,1,1,2395
904465,KY,2020.0,1,1,0,1,1,3849
904466,KY,2020.0,1,1,0,1,1,4400
904467,KY,2020.0,1,1,0,1,1,4324
904468,KY,2020.0,1,1,0,1,1,1620
904469,KY,2020.0,1,1,0,1,1,2923
904470,KY,2020.0,1,1,0,1,1,1708
904471,KY,2020.0,1,1,0,1,1,13768
904472,KY,2020.0,1,1,0,1,1,710
904473,KY,2020.0,1,1,0,1,1,4063
904474,KY,2020.0,1,1,0,1,1,3014
904475,KY,2020.0,1,1,0,1,1,2442
904476,KY,2020.0,1,1,0,1,1,1002
904477,KY,2020.0,1,1,0,1,1,7183
904478,KY,2020.0,1,1,0,1,1,2081
904479,KY,2020.0,1,1,0,1,1,766
904480,KY,2020.0,1,1,0,1,1,6888
904481,KY,2020.0,1,1,0,1,1,352
904482,KY,2020.0,1,1,0,1,1,2303
904483,KY,2020.0,1,1,0,1,1,98430
904484,KY,2020.0,1,1,0,1,1,469
904485,KY,2020.0,1,1,0,1,1,8262
904486,KY,2020.0,1,1,0,1,1,3584
904487,KY,2020.0,1,1,0,1,1,14351
904488,KY,2020.0,1,1,0,1,1,2376
904489,KY,2020.0,1,1,0,1,1,4478
904490,KY,2020.0,1,1,0,1,1,2321
904491,KY,2020.0,1,1,0,1,1,9255
904492,KY,2020.0,1,1,0,1,1,2574
904493,KY,2020.0,1,1,0,1,1,950
904494,KY,2020.0,1,1,0,1,1,1781
904496,KY,2020.0,1,1,0,1,1,3150
904497,KY,2020.0,1,1,0,1,1,2290
904498,KY,2020.0,1,1,0,1,1,3936
904499,KY,2020.0,1,1,0,1,1,1239
904500,KY,2020.0,1,1,0,1,1,3634
904501,KY,2020.0,1,1,0,1,1,830
904502,KY,2020.0,1,1,0,1,1,927
904503,KY,2020.0,1,1,0,1,1,11855
904504,KY,2020.0,1,1,0,1,1,2167
904505,KY,2020.0,1,1,0,1,1,3256
904506,KY,2020.0,1,1,0,1,1,4922
904507,KY,2020.0,1,1,0,1,1,2013
904508,KY,2020.0,1,1,0,1,1,2823
904509,KY,2020.0,1,1,0,1,1,1905
904510,KY,2020.0,1,1,0,1,1,7045
904511,KY,2020.0,1,1,0,1,1,2783
904512,KY,2020.0,1,1,0,1,1,1620
904513,KY,2020.0,1,1,0,1,1,4960
904515,KY,2020.0,1,1,0,1,1,949
904516,KY,2020.0,1,1,0,1,1,3008
904517,KY,2020.0,1,1,0,1,1,1657
904518,KY,2020.0,1,1,0,1,1,1196
904519,KY,2020.0,1,1,0,1,1,1838
904520,KY,2020.0,1,1,0,1,1,4727
904522,KY,2020.0,1,1,0,1,1,2016
904523,KY,2020.0,1,1,0,1,1,1588
904525,KY,2020.0,1,1,0,1,1,4477
904526,KY,2020.0,1,1,0,1,1,1658
904527,KY,2020.0,1,1,0,1,1,1194
904528,KY,2020.0,1,1,0,1,1,4312
904529,KY,2020.0,1,1,0,1,1,12216
904530,KY,2020.0,1,1,0,1,1,1904
904531,KY,2020.0,1,1,0,1,1,4762
904532,KY,2020.0,1,1,0,1,1,776
904533,KY,2020.0,1,1,0,1,1,2986
904534,KY,2020.0,1,1,0,1,1,816
904535,KY,2020.0,1,1,0,1,1,679
904536,KY,2020.0,1,1,0,1,1,2426
904537,KY,2020.0,1,1,0,1,1,4099
904538,KY,2020.0,1,1,0,1,1,8826
904539,KY,2020.0,1,1,0,1,1,1235
904541,KY,2020.0,1,1,0,1,1,545
904542,KY,2020.0,1,1,0,1,1,2461
904543,KY,2020.0,1,1,0,1,1,8217
904544,KY,2020.0,1,1,0,1,1,1014
904545,KY,2020.0,1,1,0,1,1,405
904546,KY,2020.0,1,1,0,1,1,2878
904547,KY,2020.0,1,1,0,1,1,3099
904548,KY,2020.0,1,1,0,1,1,2275
904549,KY,2020.0,1,1,0,1,1,3074
904550,KY,2020.0,1,1,0,1,1,1045
904551,KY,2020.0,1,1,0,1,1,415
904552,KY,2020.0,1,1,0,1,1,8936
904553,KY,2020.0,1,1,0,1,1,6821
904555,KY,2020.0,1,1,0,1,1,178
904556,KY,2020.0,1,1,0,1,1,3012
904558,KY,2020.0,1,1,0,1,1,1659
904559,KY,2020.0,1,1,0,1,1,191
904560,KY,2020.0,1,1,0,1,1,2881
904561,KY,2020.0,1,1,0,1,1,2021
904562,KY,2020.0,1,1,0,1,1,2090
904563,KY,2020.0,1,1,0,1,1,2032
904564,KY,2020.0,1,1,0,1,1,1290
904565,KY,2020.0,1,1,0,1,1,2211
904566,KY,2020.0,1,1,0,1,1,1696
904568,KY,2020.0,1,1,0,1,1,15198
904569,KY,2020.0,1,1,0,1,1,1708
904570,KY,2020.0,1,1,0,1,1,3270
904571,KY,2020.0,1,1,0,1,1,2325
904572,KY,2020.0,1,1,0,1,1,139
904573,KY,2020.0,1,1,0,1,1,4410
904574,KY,2020.0,1,1,0,1,1,819
904575,KY,2020.0,1,1,0,1,1,809
904576,KY,2020.0,1,1,0,1,1,1268
904577,KY,2020.0,1,1,0,1,1,4109
909629,LA,2022.0,0,0,1,1,1,9668
909635,LA,2021.0,0,0,1,1,1,5193
909636,LA,2020.0,1,1,0,1,1,1479
909655,LA,2020.0,1,1,0,1,1,4279
909656,LA,2026.0,0,0,1,1,1,21942
909658,LA,2020.0,1,1,0,1,1,3589
909659,LA,2022.0,0,0,1,1,1,4632
909684,LA,2020.0,0,0,1,1,1,5534
909707,LA,2021.0,1,1,0,1,1,5952
909708,LA,2023.0,0,0,1,1,1,2262
909709,LA,2021.0,0,0,1,1,1,1372
909711,LA,2024.0,0,0,1,1,1,22234
909712,LA,2021.0,0,0,1,1,1,38137
909713,LA,2020.0,1,1,0,1,1,32397
909714,LA,2021.0,1,1,0,1,1,1562
909715,LA,2020.0,0,0,1,1,1,1348
909716,LA,2020.0,1,1,0,1,1,1330
909717,LA,2022.0,1,1,0,1,1,1709
909718,LA,2021.0,1,1,0,1,1,3413
909719,LA,2021.0,0,0,1,1,1,5121
909720,LA,2021.0,1,1,0,1,1,37524
909721,LA,2020.0,1,1,0,1,1,1049
909722,LA,2022.0,0,0,1,1,1,1673
909723,LA,2021.0,0,0,1,1,1,5974
909724,LA,2021.0,0,1,0,1,1,3094
909725,LA,2023.0,1,1,0,1,1,3036
909726,LA,2020.0,1,1,0,1,1,13471
909727,LA,2021.0,0,0,1,1,1,4977
909728,LA,2021.0,1,1,0,1,1,2203
909729,LA,2020.0,1,1,0,1,1,5903
909731,LA,2020.0,0,0,1,1,1,46171
909733,LA,2020.0,1,1,0,1,1,29602
909734,LA,2021.0,1,1,0,1,1,14653
909735,LA,2024.0,0,0,1,1,1,2595
909736,LA,2022.0,1,1,0,1,1,5480
909737,LA,2021.0,1,1,0,1,1,25150
909738,LA,2020.0,0,0,1,1,1,1326
909739,LA,2020.0,1,1,0,1,1,8154
909740,LA,2021.0,0,0,1,1,1,3166
909741,LA,2021.0,1,1,0,1,1,6337
909742,LA,2020.0,1,1,0,1,1,6966
909743,LA,2020.0,1,1,0,1,1,19420
909744,LA,2022.0,0,0,1,1,1,4059
909745,LA,2020.0,1,1,0,1,1,2989
909746,LA,2020.0,1,1,0,1,1,23517
909747,LA,2020.0,1,1,0,1,1,1411
909748,LA,2020.0,0,0,1,1,1,2986
909749,LA,2021.0,0,0,1,1,1,4402
909750,LA,2021.0,0,0,1,1,1,7535
909751,LA,2022.0,1,1,0,1,1,9319
909753,LA,2020.0,1,1,0,1,1,1220
909754,LA,2023.0,0,0,1,1,1,3762
909756,LA,2022.0,1,1,0,1,1,5880
909757,LA,2021.0,1,1,0,1,1,13886
909758,LA,2020.0,0,0,1,1,1,8159
909759,LA,2020.0,1,1,0,1,1,8707
909760,LA,2021.0,1,1,0,1,1,38270
909761,LA,2022.0,0,0,1,1,1,19333
909762,LA,2020.0,0,0,1,1,1,592
909763,LA,2020.0,1,1,0,1,1,17917
909764,LA,2020.0,0,0,1,1,1,1973
909765,LA,2022.0,0,0,1,1,1,9620
909766,LA,2020.0,0,0,1,1,1,8882
909767,LA,2020.0,1,1,0,1,1,5261
909769,LA,2021.0,1,1,0,1,1,6306
909770,LA,2021.0,0,0,1,1,1,3886
909771,LA,2022.0,1,1,0,1,1,2101
909772,LA,2021.0,1,1,0,1,1,2171
909774,LA,2020.0,1,1,0,1,1,2393
910898,MA,2020.0,1,1,0,1,1,2173
910899,MA,2022.0,0,0,1,1,1,1394
910901,MA,2022.0,0,0,1,1,1,1549
910902,MA,2020.0,0,0,1,1,1,140
910925,MA,2020.0,1,1,0,1,1,393
910946,MA,2022.0,1,1,0,1,1,1396
910996,MA,2022.0,0,0,1,1,1,1006
910997,MA,2020.0,0,1,0,1,1,1721
910999,MA,2021.0,1,1,0,1,1,1864
911000,MA,2021.0,0,0,1,1,1,1916
911002,MA,2020.0,1,1,0,1,1,5491
911003,MA,2020.0,1,1,0,1,1,955
911004,MA,2020.0,0,0,1,1,1,866
911005,MA,2021.0,1,1,0,1,1,3767
911006,MA,2020.0,1,1,0,1,1,2150
911008,MA,2020.0,1,1,0,1,1,2506
911009,MA,2022.0,1,1,0,1,1,6009
911010,MA,2020.0,1,1,0,1,1,5454
911011,MA,2020.0,0,1,0,1,1,2340
911012,MA,2020.0,1,1,0,1,1,2570
911014,MA,2020.0,1,1,0,1,1,1404
911015,MA,2021.0,1,1,0,1,1,5659
911016,MA,2020.0,1,1,0,1,1,2522
911017,MA,2020.0,0,0,1,1,1,714
911019,MA,2021.0,1,1,0,1,1,4822
911021,MA,2020.0,0,0,0,0,1,2608
911022,MA,2020.0,1,1,0,1,1,2354
911023,MA,2020.0,1,1,0,1,1,2161
911024,MA,2022.0,1,1,0,1,1,4466
911025,MA,2020.0,1,1,0,1,1,929
911027,MA,2020.0,1,1,0,1,1,1286
911028,MA,2020.0,0,0,1,1,1,190
911029,MA,2020.0,1,1,0,1,1,584
911030,MA,2020.0,1,1,0,1,1,4525
911031,MA,2022.0,1,1,0,1,1,4882
911033,MA,2022.0,1,1,0,1,1,1747
911035,MA,2020.0,0,0,1,1,1,55632
911036,MA,2021.0,1,1,0,1,1,1935
911038,MA,2022.0,0,0,1,1,1,755
911039,MA,2020.0,1,1,0,1,1,293
911041,MA,2020.0,1,1,0,1,1,5809
911042,MA,2021.0,0,0,1,1,1,492
911043,MA,2021.0,1,1,0,1,1,4325
911044,MA,2022.0,1,1,0,1,1,285
911047,MA,2022.0,0,0,1,1,1,16682
911048,MA,2022.0,1,1,0,1,1,318
911049,MA,2020.0,1,1,0,1,1,7503
911050,MA,2020.0,1,1,0,1,1,3521
911051,MA,2020.0,1,1,0,1,1,6794
911052,MA,2022.0,1,1,0,1,1,3235
911054,MA,2020.0,1,1,0,1,1,590
911055,MA,2022.0,0,0,1,1,1,1626
911056,MA,2020.0,1,1,0,1,1,1620
911058,MA,2022.0,1,1,0,1,1,4838
911059,MA,2020.0,1,1,0,1,1,6338
911060,MA,2020.0,0,0,1,1,1,7402
911062,MA,2020.0,1,1,0,1,1,173
911063,MA,2020.0,1,1,0,1,1,1872
911064,MA,2020.0,0,0,1,1,1,1586
911065,MA,2020.0,1,1,0,1,1,2108
911066,MA,2022.0,0,0,1,1,1,1276
911067,MA,2021.0,1,1,0,1,1,141
911069,MA,2021.0,1,1,0,1,1,3379
911071,MA,2021.0,1,1,0,1,1,3655
911072,MA,2021.0,0,0,1,1,1,2693
911073,MA,2021.0,1,1,0,1,1,401
911075,MA,2020.0,1,1,0,1,1,3024
911076,MA,2020.0,1,1,0,1,1,2883
911077,MA,2021.0,1,1,0,1,1,1388
911078,MA,2020.0,0,0,0,0,1,483
911079,MA,2020.0,0,0,0,0,1,1175
911082,MA,2020.0,1,1,0,1,1,3499
911083,MA,2022.0,0,0,1,1,1,3963
911084,MA,2020.0,1,1,0,1,1,3121
911085,MA,2020.0,1,1,0,1,1,2302
911086,MA,2021.0,1,1,0,1,1,2630
911087,MA,2020.0,1,1,0,1,1,182
911088,MA,2021.0,1,1,0,1,1,1464
911089,MA,2023.0,0,1,0,1,1,1562
911090,MA,2021.0,1,1,0,1,1,3750
911091,MA,2021.0,1,1,0,1,1,437
911092,MA,2021.0,0,0,1,1,1,136
911094,MA,2022.0,1,1,0,1,1,6869
911095,MA,2022.0,1,1,0,1,1,2024
911096,MA,2020.0,0,0,1,1,1,10163
