funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,PA,953898,2939,1000.0,1501.8512014679252,340.25178632187817,2939.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,510.37767948281726,500.0,0.5
2019,PA,953899,5741,1000.0,1849.9747082774275,174.18568193694477,4879.85,Deal 3,3.0,2000.0,1838.0,2.0,1.0,True,348.37136387388955,1000.0,1.0
2019,PA,953905,1630,500.0,1075.0,306.7484662576687,1630.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,True,613.4969325153374,500.0,1.0
2019,PA,953909,1118,100.0,800.0,89.44543828264759,1118.0,Deal 1,1.0,1000.0,730.0,1.0,1.0,True,894.4543828264758,900.0,9.0
2019,PA,953911,1797,300.0,1800.0,166.9449081803005,1797.0,Deal 2,3.0,1650.0,1699.0,3.0,1.0,True,918.1969949916528,1350.0,4.5
2019,PA,953912,2156,250.0,1875.0,115.95547309833024,2156.0,Deal 1,3.0,1200.0,1864.0,2.0,1.0,True,556.5862708719851,950.0,3.8
2019,PA,953913,2328,1000.0,2330.393234779629,429.553264604811,2328.0,Deal 2,2.0,2000.0,2000.0,1.0,1.0,True,859.106529209622,1000.0,1.0
2019,PA,953915,4979,1000.0,2579.6319796954313,200.8435428800964,4232.15,Deal 3,1.0,2000.0,2250.0,1.0,1.0,True,401.6870857601928,1000.0,1.0
2019,PA,953916,6748,1500.0,1572.180724414758,222.28808535862478,5735.8,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True,296.38411381149973,500.0,0.3333333333333333
2019,PA,953934,1381,1000.0,1831.219414627402,724.112961622013,1381.0,Deal 3,3.0,1050.0,1698.0,2.0,1.0,True,760.3186097031137,50.0,0.05
2019,PA,953947,4685,1000.0,2508.3958187908233,213.4471718249733,3982.25,Deal 2,2.0,2100.0,2375.0,2.0,1.0,True,448.23906083244395,1100.0,1.1
2019,PA,953957,7399,1000.0,1675.4822291529188,135.15339910798755,6289.15,Deal 3,2.0,1500.0,1600.0,2.0,1.0,True,202.73009866198134,500.0,0.5
2019,PA,953961,1652,750.0,750.0,453.9951573849879,1652.0,Deal 1,1.0,800.0,695.0,1.0,1.0,True,484.26150121065376,50.0,0.06666666666666667
2019,PA,953963,4382,1000.0,2869.7697181559975,228.20629849383843,3724.7,Deal 6,2.0,3500.0,2819.0,2.0,1.0,True,798.7220447284345,2500.0,2.5
2019,PA,953967,5607,1000.0,2663.550769681995,178.34849295523452,4765.95,Deal 3,3.0,2200.0,2557.0,2.0,1.0,True,392.366684501516,1200.0,1.2
2019,PA,953971,927,200.0,2025.0,215.7497303128371,927.0,Deal 1,1.0,500.0,1355.0,1.0,1.0,True,539.3743257820928,300.0,1.5
2019,PA,953993,5293,1000.0,2749.4540911928634,188.9287738522577,4499.05,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True,472.32193463064425,1500.0,1.5
2019,PA,953997,3566,1000.0,1579.7503587732635,280.42624789680315,3031.1,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,420.6393718452047,500.0,0.5
2019,PA,953998,1664,500.0,2008.402811528414,300.4807692307692,1664.0,Deal 3,4.0,1300.0,1941.0,2.0,1.0,True,781.25,800.0,1.6
2019,PA,953999,9299,1000.0,2581.981216588175,107.53844499408538,7904.15,Deal 2,3.0,2200.0,2557.0,2.0,1.0,True,236.58457898698785,1200.0,1.2
2019,PA,954000,1655,1000.0,1998.504819658231,604.2296072507553,1655.0,Deal 3,4.0,1300.0,1922.0,2.0,1.0,True,785.4984894259819,300.0,0.3
2019,PA,954005,3843,1250.0,2628.4134179510424,325.26671870934166,3266.55,Deal 3,1.0,3000.0,2375.0,1.0,1.0,True,780.64012490242,1750.0,1.4
2019,PA,954013,1535,1000.0,1327.4167248224787,651.4657980456026,1535.0,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True,749.185667752443,150.0,0.15
2019,PA,954017,4103,1000.0,2025.0,243.72410431391665,4103.0,Deal 4,3.0,2150.0,2005.0,2.0,1.0,True,524.0068242749207,1150.0,1.15
2019,PA,954021,3792,1000.0,2725.978005630708,263.71308016877634,3223.2,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True,659.282700421941,1500.0,1.5
2019,PA,954022,1668,1000.0,1613.929606156632,599.5203836930456,1668.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,899.2805755395683,500.0,0.5
2019,PA,954027,4680,500.0,2473.5544145018257,106.83760683760684,4680.0,Deal 2,2.0,2100.0,2375.0,2.0,1.0,True,448.71794871794873,1600.0,3.2
2019,PA,954030,9008,1000.0,3570.873967058215,111.01243339253996,7656.8,Deal 4,2.0,3000.0,3569.0,2.0,1.0,True,333.0373001776199,2000.0,2.0
2019,PA,954037,2704,1000.0,2079.4026708918063,369.8224852071006,2704.0,Deal 1,2.0,2000.0,1900.0,1.0,1.0,True,739.6449704142012,1000.0,1.0
2019,PA,954040,1867,1000.0,1538.3637753987327,535.6186395286556,1867.0,Deal 3,2.0,1500.0,1294.0,2.0,1.0,True,803.4279592929834,500.0,0.5
2019,PA,954043,17280,3000.0,3500.0,173.61111111111111,12096.0,Deal 4,1.0,5000.0,3383.0,1.0,1.0,True,289.35185185185185,2000.0,0.6666666666666666
2019,PA,954044,5179,1000.0,1529.7022791569175,193.08746862328636,4402.15,Deal 1,1.0,1500.0,1317.0,1.0,1.0,True,289.63120293492955,500.0,0.5
2019,PA,954063,2039,1000.0,2276.421013012152,490.43648847474253,2039.0,Deal 2,1.0,2000.0,2250.0,1.0,1.0,True,980.8729769494851,1000.0,1.0
2019,PA,954065,2648,500.0,2238.11,188.82175226586102,2648.0,Deal 2,1.0,2000.0,2193.0,1.0,1.0,True,755.2870090634441,1500.0,3.0
2019,PA,954070,2226,500.0,2350.0,224.61814914645103,2226.0,Deal 1,1.0,2000.0,2193.0,1.0,1.0,True,898.4725965858041,1500.0,3.0
2019,PA,954080,2861,1000.0,1770.6,349.5281370150297,2431.85,Deal 3,3.0,1200.0,1740.0,2.0,1.0,True,419.43376441803565,200.0,0.2
2019,PA,954083,2040,1000.0,1675.934252014481,490.19607843137254,2040.0,Deal 1,1.0,1500.0,1317.0,1.0,1.0,True,735.2941176470588,500.0,0.5
2019,PA,954085,3536,1000.0,1576.0231263663095,282.80542986425337,3005.6,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,424.2081447963801,500.0,0.5
2019,PA,954087,6535,1000.0,1629.1339480740692,153.0221882172915,5554.75,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,229.53328232593725,500.0,0.5
2019,PA,954097,1373,1000.0,1956.15,728.3321194464676,1373.0,Deal 1,3.0,1200.0,1864.0,2.0,1.0,True,873.9985433357612,200.0,0.2
2019,PA,954100,3149,1000.0,1734.1282773455384,317.56113051762463,3149.0,Deal 2,2.0,1100.0,1558.0,2.0,1.0,True,349.31724356938713,100.0,0.1
2019,PA,954107,4049,1000.0,1326.5243344866496,246.9745616201531,3441.65,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True,284.0207458631761,150.0,0.15
2019,PA,954111,7912,1000.0,1703.0015210434856,126.39029322548028,6725.2,Deal 3,2.0,1500.0,1600.0,2.0,1.0,True,189.58543983822042,500.0,0.5
2019,PA,954112,3803,1000.0,1282.2926757354232,262.95030239284773,3232.55,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True,302.3928477517749,150.0,0.15
2019,PA,954114,4037,1000.0,2563.139878357376,247.70869457517958,4037.0,Deal 3,1.0,3000.0,2375.0,1.0,1.0,True,743.1260837255388,2000.0,2.0
2019,PA,954125,1245,1000.0,1209.0856456194012,803.2128514056225,1245.0,Deal 3,2.0,1150.0,1155.0,2.0,1.0,True,923.6947791164658,150.0,0.15
2019,PA,954128,4889,1000.0,2877.7251137819285,204.5408058907752,4155.65,Deal 1,4.0,2300.0,2739.0,2.0,1.0,True,470.44385354878295,1300.0,1.3
2019,PA,954139,2025,1000.0,1360.4244863908807,493.82716049382714,1721.25,Deal 2,1.0,1500.0,1317.0,1.0,1.0,True,740.7407407407408,500.0,0.5
2019,PA,954146,2363,1000.0,2088.786007794751,423.1908590774439,2008.55,Deal 2,4.0,1300.0,2046.0,2.0,1.0,True,550.1481168006771,300.0,0.3
2019,PA,954149,3344,1000.0,2773.4211526448016,299.0430622009569,3344.0,Deal 1,1.0,2000.0,2250.0,1.0,1.0,True,598.0861244019138,1000.0,1.0
2019,PA,954166,3337,2000.0,3382.5809354697167,599.3407252022774,3337.0,Deal 1,3.0,3000.0,3000.0,1.0,1.0,True,899.0110878034162,1000.0,0.5
2019,PA,954171,2966,2000.0,3377.9455349637037,674.3088334457182,2966.0,Deal 2,3.0,2300.0,3265.0,3.0,1.0,True,775.4551584625758,300.0,0.15
2019,PA,954177,4152,750.0,2275.0,180.635838150289,3529.2,Deal 1,1.0,2000.0,2193.0,1.0,1.0,True,481.6955684007707,1250.0,1.6666666666666667
2019,PA,954182,4430,1200.0,2663.029464503793,270.8803611738149,3765.5,Deal 2,1.0,3000.0,2375.0,1.0,1.0,True,677.2009029345372,1800.0,1.5
2019,PA,954189,11577,2000.0,3181.0677165576767,172.75632720048372,8103.9,Deal 6,3.0,3000.0,3000.0,1.0,1.0,True,259.1344908007256,1000.0,0.5
2019,PA,954195,7705,3000.0,2773.873396378275,389.3575600259572,6549.25,Deal 2,2.0,3150.0,2680.0,2.0,1.0,True,408.825438027255,150.0,0.05
2019,PA,954197,4569,1000.0,2667.3928352154967,218.8662727073758,3883.65,Deal 3,3.0,2500.0,2600.0,2.0,1.0,True,547.1656817684395,1500.0,1.5
2019,PA,954199,2087,300.0,2175.0,143.74700527072352,2087.0,Deal 3,5.0,1400.0,2123.0,2.0,1.0,True,670.8193579300431,1100.0,3.6666666666666665
2019,PA,954203,4293,1000.0,1891.8427102713233,232.93733985557884,4293.0,Deal 2,3.0,1200.0,1740.0,2.0,1.0,True,279.5248078266946,200.0,0.2
2019,PA,954204,6958,1000.0,2750.0,143.71945961483186,5914.3,Deal 2,4.0,2300.0,2739.0,2.0,1.0,True,330.5547571141133,1300.0,1.3
2019,PA,954218,2263,1000.0,1393.5572304864672,441.8912947414936,2263.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,662.8369421122404,500.0,0.5
2019,TN,967059,8631,1000.0,10000.0,115.86142973004287,7336.35,Deal 1,2.0,2000.0,8500.0,1.0,1.0,True,231.72285946008574,1000.0,1.0
2019,TN,967074,5456,3000.0,13500.0,549.8533724340176,4637.6,Deal 1,2.0,4000.0,10594.0,1.0,1.0,True,733.1378299120234,1000.0,0.3333333333333333
2019,TN,967079,4351,1000.0,10000.0,229.83222247759136,3698.35,Deal 1,2.0,2000.0,8500.0,1.0,1.0,True,459.6644449551827,1000.0,1.0
2019,TN,967080,1097,150.0,4250.0,136.73655423883318,1097.0,Deal 1,1.0,1000.0,4250.0,1.0,1.0,True,911.5770282588878,850.0,5.666666666666667
2019,TN,967090,3010,750.0,7000.0,249.16943521594683,3010.0,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,365.4485049833887,350.0,0.4666666666666667
2019,TN,967092,3927,1000.0,8000.0,254.64731347084287,3337.95,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,280.1120448179272,100.0,0.1
2019,TN,967098,2223,1000.0,8000.0,449.842555105713,2223.0,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,494.8268106162843,100.0,0.1
2019,TN,967105,3504,1000.0,10500.0,285.38812785388126,2978.4,Deal 1,1.0,2000.0,10500.0,1.0,1.0,True,570.7762557077625,1000.0,1.0
2019,TN,967112,3746,2000.0,11500.0,533.9028296849973,3184.1,Deal 1,1.0,3000.0,11000.0,1.0,1.0,True,800.854244527496,1000.0,0.5
2019,TN,967121,3383,1000.0,10500.0,295.5956251847473,2875.55,Deal 1,1.0,2000.0,10500.0,1.0,1.0,True,591.1912503694946,1000.0,1.0
2019,TN,967131,1526,1000.0,8000.0,655.307994757536,1526.0,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,720.8387942332896,100.0,0.1
2019,TN,967133,7375,2000.0,12500.0,271.1864406779661,6268.75,Deal 1,1.0,4000.0,12000.0,1.0,1.0,True,542.3728813559322,2000.0,1.0
2019,TN,967139,7475,3000.0,11000.0,401.33779264214047,6353.75,Deal 1,2.0,4000.0,10594.0,1.0,1.0,True,535.1170568561873,1000.0,0.3333333333333333
2019,TN,967143,6936,1000.0,11000.0,144.17531718569782,5895.6,Deal 1,1.0,3000.0,11000.0,1.0,1.0,True,432.52595155709344,2000.0,2.0
2019,TN,967144,3718,1000.0,8000.0,268.9618074233459,3160.3,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,295.85798816568047,100.0,0.1
2019,TN,967148,3844,2000.0,6083.36,520.2913631633714,3267.4,Deal 2,3.0,3000.0,4986.0,1.0,1.0,True,780.4370447450573,1000.0,0.5
2019,TN,967151,3958,1000.0,8000.0,252.65285497726126,3364.3,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,277.91814047498735,100.0,0.1
2019,TN,967155,5460,1000.0,10000.0,183.15018315018315,4641.0,Deal 1,2.0,2000.0,8500.0,1.0,1.0,True,366.3003663003663,1000.0,1.0
2019,TN,967166,5433,3000.0,13500.0,552.1811154058531,4618.05,Deal 1,1.0,4000.0,12000.0,1.0,1.0,True,736.2414872078042,1000.0,0.3333333333333333
2019,TN,967169,3097,1000.0,10500.0,322.8931223764934,2632.45,Deal 1,1.0,2000.0,10500.0,1.0,1.0,True,645.7862447529868,1000.0,1.0
2019,TN,967177,1311,500.0,5500.0,381.38825324180016,1311.0,Deal 1,1.0,1000.0,4250.0,1.0,1.0,True,762.7765064836003,500.0,1.0
2019,TN,967178,3146,500.0,7000.0,158.93197711379528,2674.1,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,349.65034965034965,600.0,1.2
2019,TN,967181,1109,1000.0,8000.0,901.7132551848512,1109.0,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,991.8845807033364,100.0,0.1
2019,TN,967184,2414,1000.0,8000.0,414.25020712510354,2051.9,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,455.67522783761393,100.0,0.1
2019,TN,967185,11179,4000.0,14500.0,357.81375793899275,7825.3,Deal 2,1.0,6000.0,14000.0,1.0,1.0,True,536.7206369084892,2000.0,0.5
2019,TN,967188,6715,1000.0,7000.0,148.92032762472078,4700.5,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,163.81236038719285,100.0,0.1
2019,TN,967189,11448,1000.0,8000.0,87.35150244584207,8013.6,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,96.08665269042628,100.0,0.1
2019,TN,967191,44149,10000.0,20231.92,226.50569661826995,30904.3,Deal 1,2.0,20000.0,20004.0,1.0,1.0,True,453.0113932365399,10000.0,1.0
2019,TN,967194,14593,2500.0,12500.0,171.31501404783114,10215.1,Deal 1,1.0,4000.0,12000.0,1.0,1.0,True,274.10402247652985,1500.0,0.6
2019,TN,967197,3129,1000.0,8000.0,319.59092361776925,2659.65,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,351.5500159795462,100.0,0.1
2019,TN,967200,2057,1000.0,8000.0,486.1448711716091,2057.0,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,534.75935828877,100.0,0.1
2019,TN,967201,12758,3000.0,13500.0,235.14657469822856,8930.6,Deal 1,2.0,4000.0,10594.0,1.0,1.0,True,313.52876626430475,1000.0,0.3333333333333333
2019,TN,967202,29479,8000.0,24000.0,271.3796261745649,20635.3,Deal 1,3.0,9100.0,23000.0,3.0,1.0,True,308.69432477356764,1100.0,0.1375
2019,TN,967216,6682,1000.0,10000.0,149.655791679138,5679.7,Deal 1,2.0,2000.0,8500.0,1.0,1.0,True,299.311583358276,1000.0,1.0
2019,TN,967217,8000,2000.0,11500.0,250.0,6800.0,Deal 1,2.0,4000.0,10594.0,1.0,1.0,True,500.0,2000.0,1.0
2019,TN,967219,2356,1000.0,8000.0,424.44821731748726,2002.6,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,466.893039049236,100.0,0.1
2019,TN,967222,4044,1000.0,8000.0,247.27992087042531,3437.4,Deal 1,2.0,1100.0,7000.0,2.0,1.0,True,272.00791295746785,100.0,0.1
2019,TN,967224,38171,10000.0,20231.92,261.97898928505936,26719.7,Deal 1,2.0,20000.0,20004.0,1.0,1.0,True,523.9579785701187,10000.0,1.0
2019,TX,968981,643,200.0,1700.0,311.04199066874025,643.0,Deal 1,4.0,400.0,800.0,1.0,1.0,True,622.0839813374805,200.0,1.0
2019,TX,968982,23971,10000.0,4850.0,417.1707479871511,16779.7,Deal 2,1.0,12000.0,4440.0,1.0,1.0,True,500.60489758458135,2000.0,0.2
2019,TX,969029,10539,2000.0,2000.0,189.771325552709,8958.15,Deal 1,4.0,8000.0,236.0,1.0,1.0,True,759.085302210836,6000.0,3.0
2019,TX,969106,263,40.0,900.0,152.0912547528517,263.0,Deal 2,1.0,200.0,875.0,1.0,1.0,True,760.4562737642585,160.0,4.0
2019,TX,969127,1147,250.0,1716.2,217.9598953792502,1147.0,Deal 1,1.0,1000.0,1344.0,1.0,1.0,True,871.8395815170009,750.0,3.0
2019,TX,969148,2772,1000.0,2944.6,360.75036075036076,2772.0,Deal 1,1.0,2000.0,2255.0,1.0,1.0,True,721.5007215007215,1000.0,1.0
2019,TX,969161,1025,200.0,1548.09,195.1219512195122,1025.0,Deal 2,1.0,1000.0,1344.0,1.0,1.0,True,975.609756097561,800.0,4.0
2019,TX,969166,603,200.0,1700.0,331.6749585406302,603.0,Deal 1,1.0,500.0,1090.0,1.0,1.0,True,829.1873963515754,300.0,1.5
2019,TX,969172,403,100.0,7000.0,248.13895781637717,403.0,Deal 1,2.0,400.0,6600.0,1.0,1.0,True,992.5558312655087,300.0,3.0
2019,TX,969194,3169,500.0,3325.0,157.7784790154623,3169.0,Deal 3,2.0,1500.0,2775.0,2.0,1.0,True,473.33543704638686,1000.0,2.0
2019,TX,969312,34004,5000.0,3495.0,147.0415245265263,23802.8,Deal 1,1.0,10000.0,3188.0,1.0,1.0,True,294.0830490530526,5000.0,1.0
2019,TX,969376,22777,3000.0,4630.0,131.7118145497651,15943.9,Deal 2,2.0,11000.0,4532.0,2.0,1.0,True,482.9433200158054,8000.0,2.6666666666666665
2019,TX,969439,1123,300.0,1795.0,267.1415850400712,1123.0,Deal 1,1.0,1000.0,1344.0,1.0,1.0,True,890.4719501335708,700.0,2.3333333333333335
2019,TX,969450,14769,4000.0,3200.0,270.8375651702891,10338.3,Deal 2,1.0,10000.0,3188.0,1.0,1.0,True,677.0939129257227,6000.0,1.5
2019,TX,969472,3787,750.0,1400.0,198.04594665962503,3218.95,Deal 1,1.0,1000.0,770.0,1.0,1.0,True,264.06126221283336,250.0,0.3333333333333333
2019,TX,969497,2828,1000.0,2497.0,353.6067892503536,2828.0,Deal 1,3.0,2200.0,2399.0,2.0,1.0,True,777.9349363507779,1200.0,1.2
2019,TX,969504,41205,6000.0,3540.0,145.61339643247177,28843.5,Deal 2,2.0,11000.0,3200.0,2.0,1.0,True,266.9578934595316,5000.0,0.8333333333333334
2019,TX,969514,2193,400.0,3400.0,182.3985408116735,2193.0,Deal 2,2.0,1500.0,3355.0,2.0,1.0,True,683.9945280437756,1100.0,2.75
2019,TX,969537,287,150.0,2691.67,522.6480836236934,287.0,Deal 1,1.0,200.0,2013.0,1.0,1.0,True,696.8641114982578,50.0,0.3333333333333333
2019,TX,969549,34651,10000.0,5367.462265193368,288.5919598279992,24255.7,Deal 3,4.0,17000.0,5323.0,3.0,1.0,True,490.6063317075986,7000.0,0.7
2019,TX,969605,187,100.0,2026.97,534.75935828877,187.0,Deal 1,4.0,120.0,280.0,1.0,1.0,True,641.7112299465241,20.0,0.2
2019,TX,969673,34125,10000.0,5290.917398046915,293.040293040293,23887.5,Deal 2,2.0,13000.0,5205.0,2.0,1.0,True,380.95238095238096,3000.0,0.3
2019,TX,969721,24667,8000.0,3600.0,324.3199416224105,17266.9,Deal 2,1.0,10000.0,3188.0,1.0,1.0,True,405.3999270280131,2000.0,0.25
2019,TX,969794,2701,1000.0,2414.08,370.23324694557573,2295.85,Deal 1,1.0,2000.0,2255.0,1.0,1.0,True,740.4664938911515,1000.0,1.0
2019,TX,969856,25290,5000.0,6500.0,197.70660340055358,17703.0,Deal 1,1.0,10000.0,6500.0,1.0,1.0,True,395.41320680110715,5000.0,1.0
2019,TX,969875,9097,750.0,1700.0,82.44476200945367,7732.45,Deal 1,1.0,1000.0,1344.0,1.0,1.0,True,109.92634934593822,250.0,0.3333333333333333
2019,TX,970009,595,200.0,1296.25,336.1344537815126,595.0,Deal 1,1.0,500.0,1258.0,1.0,1.0,True,840.3361344537815,300.0,1.5
2019,TX,970041,47478,10000.0,6511.67,210.62386789671007,33234.6,Deal 1,2.0,12000.0,6471.0,2.0,1.0,True,252.74864147605206,2000.0,0.2
2019,TX,970051,34022,6000.0,3589.0,176.35647522191522,23815.4,Deal 3,1.0,10000.0,3116.0,1.0,1.0,True,293.92745870319203,4000.0,0.6666666666666666
2019,TX,970054,36697,8000.0,5397.66666666667,218.00147150993268,25687.9,Deal 2,1.0,12000.0,4440.0,1.0,1.0,True,327.002207264899,4000.0,0.5
2019,TX,970160,14946,2000.0,4100.0,133.81506757660912,10462.2,Deal 1,2.0,10050.0,3988.0,2.0,1.0,True,672.4207145724608,8050.0,4.025
2019,VA,975513,3836,500.0,2900.0,130.34410844629824,3260.6,Deal 1,1.0,1000.0,2730.0,1.0,1.0,True,260.6882168925965,500.0,1.0
2019,VA,975517,40192,10000.0,14300.0,248.80573248407643,28134.4,Deal 1,6.0,12800.0,12561.0,3.0,1.0,True,318.47133757961785,2800.0,0.28
2019,VA,975524,615,155.0,1050.0,252.03252032520325,615.0,Deal 1,1.0,400.0,940.0,1.0,1.0,True,650.4065040650406,245.0,1.5806451612903225
2019,VA,975527,5717,1000.0,2320.0,174.91691446562882,4859.45,Deal 2,4.0,1600.0,2187.0,2.0,1.0,True,279.8670631450061,600.0,0.6
2019,VA,975549,13338,3000.0,3271.41,224.9212775528565,9336.6,Deal 3,4.0,3600.0,3220.0,2.0,1.0,True,269.9055330634278,600.0,0.2
2019,VA,975553,5500,1000.0,6800.0,181.8181818181818,4675.0,Deal 1,5.0,2800.0,5040.0,2.0,1.0,True,509.09090909090907,1800.0,1.8
2019,VA,975555,2594,1000.0,2300.0,385.50501156515037,2594.0,Deal 1,4.0,1600.0,2187.0,2.0,1.0,True,616.8080185042405,600.0,0.6
2019,VA,975559,2547,600.0,2275.0,235.57126030624264,2547.0,Deal 1,1.0,2000.0,1520.0,1.0,1.0,True,785.2375343541421,1400.0,2.3333333333333335
2019,VA,975562,20008,10000.0,9000.0,499.80007996801277,14005.6,Deal 1,5.0,10800.0,8561.0,2.0,1.0,True,539.7840863654538,800.0,0.08
2019,VA,975563,18039,4000.0,8174.12,221.74178169521593,12627.3,Deal 1,2.0,12000.0,7799.0,2.0,1.0,True,665.2253450856477,8000.0,2.0
2019,VA,975569,3994,1000.0,2020.0,250.37556334501753,3994.0,Deal 1,1.0,2000.0,1520.0,1.0,1.0,True,500.75112669003505,1000.0,1.0
2019,VA,975583,79438,20000.0,18400.0,251.7686749414638,31775.2,Deal 2,26.0,30260.0,17508.0,7.0,1.0,True,380.9260051864347,10260.0,0.513
2019,VA,975597,1240,650.0,3950.0,524.1935483870968,1240.0,Deal 1,1.0,1000.0,3325.0,1.0,1.0,True,806.4516129032259,350.0,0.5384615384615384
2019,VA,975604,30886,10000.0,9000.0,323.7712879621835,21620.2,Deal 1,5.0,10800.0,8561.0,2.0,1.0,True,349.6729909991582,800.0,0.08
2019,VA,975605,1668,200.0,8349.0,119.9040767386091,1668.0,Deal 1,1.0,800.0,5760.0,1.0,1.0,True,479.6163069544364,600.0,3.0
2019,VA,975626,4270,500.0,7500.0,117.096018735363,3629.5,Deal 1,3.0,2000.0,7467.0,2.0,1.0,True,468.384074941452,1500.0,3.0
2019,VA,975636,2844,2000.0,1800.0,703.2348804500704,2417.4,Deal 2,3.0,2200.0,1740.0,2.0,1.0,True,773.5583684950774,200.0,0.1
2019,VA,975656,69085,20000.0,16575.0,289.4984439458638,27634.0,Deal 2,4.0,21250.0,16546.0,4.0,1.0,True,307.59209669248025,1250.0,0.0625
2019,VA,975657,6021,1000.0,3300.0,166.08536787908986,5117.85,Deal 1,1.0,3000.0,2500.0,1.0,1.0,True,498.2561036372696,2000.0,2.0
2019,VA,975661,3019,1000.0,2500.0,331.2355084465055,2566.15,Deal 1,1.0,2000.0,1520.0,1.0,1.0,True,662.471016893011,1000.0,1.0
2019,VA,975663,1703,500.0,4416.0,293.5995302407516,1703.0,Deal 1,1.0,1000.0,3325.0,1.0,1.0,True,587.1990604815032,500.0,1.0
2019,VT,980315,2420,2005.0,2505.69,828.5123966942149,2420.0,Deal 2,3.0,2300.0,2429.0,3.0,1.0,True,950.4132231404959,295.0,0.14713216957605985
2019,VT,980663,710,100.0,750.0,140.8450704225352,710.0,Deal 1,1.0,200.0,539.0,1.0,1.0,True,281.6901408450704,100.0,1.0
2019,VT,980676,1647,1000.0,3150.0,607.1645415907711,1647.0,Deal 1,4.0,1300.0,3050.0,2.0,1.0,True,789.3139040680024,300.0,0.3
2019,IL,1086644,617,350.0,1752.9,567.260940032415,617.0,Deal 1,5.0,500.0,1150.0,2.0,1.0,True,810.3727714748784,150.0,0.42857142857142855
2019,TN,1086814,5931,2500.0,12500.0,421.5140785702242,5931.0,Deal 1,1.0,4000.0,12000.0,1.0,1.0,True,674.4225257123588,1500.0,0.6
