,district_id,state_code,name,num_students,locale,size,meeting_2018_goal_oversub,fy18_ia_bw_mbps_total,fy17_ia_bw_mbps_total,fy18_ia_bandwidth_per_student_kbps,fy17_ia_bandwidth_per_student_kbps,fy18_hierarchy_ia_connect_category,fy17_hierarchy_ia_connect_category
4510,983732,WI,Augusta School District,632,Rural,Small,True,1000,1000,1582,1590,Fiber,Fiber
4511,983734,WI,Unity School District,955,Rural,Small,True,1050,1000,1099,1045,Fiber,Fiber
4512,983735,WI,Bangor School District,587,Rural,Small,True,1000,1000,1704,1715,Fiber,Fiber
4513,983737,WI,Baraboo School District,2825,Town,Medium,True,2000,2000,708,686,Fiber,Fiber
4514,983738,WI,Barneveld School District,450,Rural,Small,True,1000,1000,2222,2232,Fiber,Fiber
4515,983740,WI,Bayfield School District 1,365,Rural,Small,True,1000,1000,2740,2597,Fiber,Fiber
4516,983742,WI,Belleville School District,913,Rural,Small,True,1000,1000,1095,1095,Fiber,Fiber
4517,983743,WI,Belmont Community School District,399,Rural,Small,True,1000,,2506,,Fiber,Fiber
4518,983745,WI,Beloit School District,6661,Urban,Medium,True,5000,1000,751,161,Fiber,Fiber
4519,983747,WI,Benton School District,236,Rural,Small,True,250,500,1059,2128,Fiber,Fiber
4520,983749,WI,Birchwood School District,302,Rural,Small,True,1000,1000,3311,2994,Fiber,Fiber
4521,983750,WI,Wisconsin Heights School District,769,Rural,Small,True,1000,1000,1300,1314,Fiber,Fiber
4522,983752,WI,Pecatonica Area School District,413,Rural,Small,True,1000,1100,2421,2546,Fiber,Fiber
4523,983753,WI,Bloomer School District,1219,Rural,Small,True,10000,1000,8203,752,Fiber,Fiber
4524,983755,WI,Bonduel School District,791,Rural,Small,True,1000,1000,1264,1261,Fiber,Fiber
4525,983756,WI,Boscobel Area School District,828,Town,Small,True,1000,1000,1208,1241,Fiber,Fiber
4526,983757,WI,North Lakeland School District,157,Rural,Tiny,True,1000,1000,6369,7937,Fiber,Fiber
4527,983758,WI,Bowler School District,332,Rural,Small,True,1000,1000,3012,2950,Fiber,Fiber
4528,983759,WI,Boyceville School District,723,Rural,Small,True,1000,1000,1383,1389,Fiber,Fiber
4529,983766,WI,Bristol School District 1,771,Suburban,Tiny,True,1000,300,1297,391,Fiber,Fiber
4530,983770,WV,Braxton County School District,2039,Rural,Medium,True,2000,2000,981,1001,Fiber,Fiber
4531,983776,WI,Bruce School District,410,Rural,Small,True,1000,1000,2439,2415,Fiber,Fiber
4532,983778,WI,Burlington Area School District,3065,Town,Medium,True,3310,2200,1080,706,Fiber,Fiber
4533,983779,WI,Butternut School District,180,Rural,Small,True,1000,1000,5556,5464,Fiber,Fiber
4534,983781,WI,Cadott Community School District,834,Rural,Small,True,1000,1000,1199,1182,Fiber,Fiber
4535,983787,WI,Cambridge School District,874,Town,Small,True,1000,1000,1144,1259,Fiber,Fiber
4536,983789,WI,Cameron School District,1019,Rural,Small,True,10000,10000,9814,9766,Fiber,Fiber
4537,983791,WI,Campbellsport School District,1326,Rural,Small,True,1700,1300,1282,986,Fiber,Fiber
4538,983793,WI,Cashton School District,612,Rural,Small,True,1000,1000,1634,1658,Fiber,Fiber
4539,983795,WI,Cassville School District,189,Rural,Small,True,1000,1000,5291,5405,Fiber,Fiber
4540,983798,WV,Harrison County School District,10582,Town,Large,True,8000,8000,756,781,Fiber,Fiber
4541,983805,WI,Chippewa Falls School District,4807,Suburban,Medium,True,20000,10000,4161,2093,Fiber,Fiber
4542,983806,WI,Clayton School District,366,Rural,Small,True,1000,1000,2732,2315,Fiber,Fiber
4543,983814,WV,Marion County School District,8105,Town,Large,True,10000,10000,1234,1194,Fiber,Fiber
4544,983815,WI,Cochrane-Fountain City School District,673,Rural,Small,True,1000,1000,1486,1484,Fiber,Fiber
4545,983817,WI,Colby School District,882,Rural,Small,True,1000,1000,1134,1135,Fiber,Fiber
4546,983819,WI,Coleman School District,728,Rural,Small,True,1000,1000,1374,1385,Fiber,Fiber
4547,983821,WI,Colfax School District,834,Rural,Small,True,10000,1000,11990,1196,Fiber,Fiber
4548,983825,WI,Cornell School District,393,Rural,Small,True,1000,1000,2545,2457,Fiber,Fiber
4549,983827,WV,Mingo County School District,4200,Rural,Medium,True,4000,4000,952,910,Fiber,Fiber
4550,983834,WI,Cuba City School District,666,Rural,Small,True,1000,1000,1502,1462,Fiber,Fiber
4551,983836,WV,Morgan County School District,2323,Rural,Medium,True,4000,4000,1722,1681,Fiber,Fiber
4552,983837,WI,Cudahy School District,2446,Suburban,Medium,True,10000,,4088,,Fiber,Fiber
4553,983842,WI,Darlington School District,807,Rural,Small,True,1000,1000,1239,1250,Fiber,Fiber
4554,983843,WV,Pendleton Co School District,931,Rural,Small,True,1000,1000,1074,1073,Fiber,Fiber
4555,983848,WI,De Soto Area School District,511,Rural,Small,True,1000,1000,1957,2066,Fiber,Fiber
4556,983851,WI,Deerfield School District,770,Rural,Small,True,1000,1000,1299,1290,Fiber,Fiber
4557,983864,WI,Drummond Area School District,380,Rural,Small,True,1000,1000,2632,2611,Fiber,Fiber
4558,983865,WV,Taylor County School District,2456,Town,Medium,True,2000,2000,814,713,Fiber,Fiber
4559,983867,WI,Durand School District,964,Rural,Small,True,1000,1000,1037,1153,Fiber,Fiber
4560,983868,WV,Tucker County School District,978,Rural,Small,True,1000,1000,1022,992,Fiber,Fiber
4561,983869,WI,Northland Pines School District,1324,Rural,Medium,True,1000,1100,755,855,Fiber,Fiber
4562,983873,WI,Eau Claire School District,10296,Urban,Large,True,10000,10000,971,969,Fiber,Fiber
4563,983875,WI,Edgar School District,617,Rural,Small,True,1000,1000,1621,1618,Fiber,Fiber
4564,983878,WV,Wetzel County School District,2554,Town,Medium,True,2000,2000,783,776,Fiber,Fiber
4565,983880,WI,Elcho School District,332,Rural,Small,True,1000,1000,3012,3086,Fiber,Fiber
4566,983881,WI,Eleva-Strum School District,640,Rural,Small,True,1000,1000,1563,1603,Fiber,Fiber
4567,983882,WV,Wood County School District,12860,Urban,Large,True,10000,2000,778,158,Fiber,Fiber
4568,983886,WI,Elkhart Lake-Glenbeulah S D,435,Rural,Small,True,1000,1000,2299,2283,Fiber,Fiber
4569,983890,WI,Elmwood School District,321,Rural,Small,True,1000,1000,3115,3236,Fiber,Fiber
4570,983892,WI,Erin School District,380,Rural,Tiny,True,1000,1000,2632,2551,Fiber,Fiber
4571,983895,WI,Fall Creek School District,822,Rural,Small,True,1000,1000,1217,1206,Fiber,Fiber
4572,983898,WI,Fennimore School District,834,Rural,Small,True,1000,1000,1199,1196,Fiber,Fiber
4573,983899,WI,Lac Du Flambeau Public Elem School,499,Rural,Tiny,True,1000,1000,2004,2353,Fiber,Fiber
4574,983901,WI,Florence Co School District,369,Rural,Small,True,1000,1000,2710,2710,Fiber,Fiber
4575,983902,WI,Fond Du Lac School District,6973,Urban,Medium,True,10000,2000,1434,286,Fiber,Fiber
4576,983903,WI,Fontana J8 School District,263,Rural,Tiny,True,1000,500,3802,1748,Fiber,Fiber
4577,983906,WI,Fox Point-Bayside School District 2,847,Suburban,Small,True,1000,1000,1181,1093,Fiber,Fiber
4578,983908,WI,Franklin Public School District,4506,Suburban,Medium,True,10000,,2219,,Fiber,None - Error
4579,983909,WI,Frederic School District,452,Rural,Small,True,1000,1000,2212,2193,Fiber,Fiber
4580,983910,WI,Northern Ozaukee School District,709,Rural,Small,True,1000,100,1410,134,Fiber,Fiber
4581,983914,WI,North Crawford School District,455,Rural,Small,True,1000,200,2198,439,Fiber,Fiber
4582,983916,WI,Genoa City J2 School District,575,Suburban,Small,True,1000,1000,1739,1779,Fiber,Fiber
4583,983918,WI,Gibraltar Area School District,563,Rural,Small,True,1000,500,1776,914,Fiber,Fiber
4584,983920,WI,Gilman School District,349,Rural,Small,True,1000,1000,2865,2933,Fiber,Fiber
4585,983921,WI,Gilmanton School District,148,Rural,Small,True,1000,1000,6757,6623,Fiber,Fiber
4586,983922,WI,Glendale-River Hills School District,1058,Suburban,Small,True,1100,1000,1040,839,Fiber,Fiber
4587,983923,WI,Nicolet Uhs School District,1076,Suburban,Tiny,True,1100,1000,1022,897,Fiber,Fiber
4588,983924,WI,The School District Of Glenwood City,717,Rural,Small,True,1000,1000,1395,1406,Fiber,Fiber
4589,983925,WI,Goodman-Armstrong Crk School District,111,Rural,Small,True,200,200,1802,1770,Fiber,Fiber
4590,983927,WI,Granton Area School District,234,Rural,Small,True,1000,1000,4274,4367,Fiber,Fiber
4591,983929,WI,Grantsburg School District,877,Rural,Small,True,1000,1000,1140,1135,Fiber,Fiber
4592,983930,WI,Black Hawk School District,376,Rural,Small,True,1000,1000,2660,2695,Fiber,Fiber
4593,983932,WI,Green Lake School District,284,Rural,Small,True,1000,1000,3521,3584,Fiber,Fiber
4594,983936,WI,Greenfield School District,3526,Suburban,Medium,True,10000,10000,2836,2843,Fiber,Fiber
4595,983937,WI,Greenwood School District,390,Rural,Small,True,1000,1000,2564,2584,Fiber,Fiber
4596,983939,WI,Whitnall School District,2393,Suburban,Small,True,10000,10000,4179,4097,Fiber,Fiber
4597,983945,WI,Hartland Lakeside School Jt District #3,1148,Suburban,Medium,True,1000,,871,,Fiber,None - Error
4598,983948,WI,Southwestern Wisconsin School D,535,Rural,Small,True,1000,1000,1869,1859,Fiber,Fiber
4599,983955,WI,Horicon School District,717,Town,Small,True,1000,1000,1395,1416,Fiber,Fiber
4600,983957,WI,Howard-Suamico School District,5800,Suburban,Medium,True,10000,10000,1724,1737,Fiber,Fiber
4601,983958,WI,Howards Grove School District,852,Suburban,Small,True,1000,100,1174,117,Fiber,Fiber
4602,983959,WI,Hudson School District,5497,Town,Medium,True,4000,4000,728,729,Fiber,Fiber
4603,983960,WI,Hurley School District,587,Rural,Small,True,1000,1000,1704,1706,Fiber,Fiber
4604,983961,WI,Hustisford School District,419,Rural,Small,True,1000,1000,2387,2415,Fiber,Fiber
4605,983962,WI,Independence School District,387,Rural,Small,True,1000,1000,2584,2591,Fiber,Fiber
4606,983964,WI,Iowa-Grant School District,750,Rural,Small,True,1000,1000,1333,1333,Fiber,Fiber
4607,983967,WI,Janesville School District,9709,Urban,Large,True,10000,,1030,,Fiber,Fiber
4608,983968,WI,Jefferson School District,1900,Town,Small,True,10000,1000,5263,546,Fiber,Fiber
4609,983971,WI,Juda School District,310,Rural,Small,True,500,500,1613,1639,Fiber,Fiber
4610,983975,WI,Kaukauna School District,3946,Suburban,Medium,True,4000,4000,1014,1014,Fiber,Fiber
4611,983979,WI,Kewaunee School District,943,Town,Small,True,1000,1000,1060,859,Fiber,Fiber
4612,983983,WI,Kohler School District,762,Suburban,Small,True,1000,1000,1312,1377,Fiber,Fiber
4613,983986,WI,School District Of Ladysmith,822,Town,Small,True,1000,1000,1217,1208,Fiber,Fiber
4614,983989,WI,Lake Holcombe School District,296,Rural,Small,True,1000,1000,3378,3257,Fiber,Fiber
4615,983991,WI,Lancaster Community School District,967,Town,Small,True,1000,250,1034,259,Fiber,Fiber
4616,983992,WI,Laona School District,238,Rural,Small,True,1100,1000,4622,4785,Fiber,Fiber
4617,983994,WI,Linn-Bloomfield J4 School District,108,Rural,Tiny,True,1000,1000,9259,9259,Fiber,Fiber
4618,983996,WI,Linn Joint 6 School District,117,Rural,Tiny,True,1000,1000,8547,7634,Fiber,Fiber
4619,983998,WI,Little Chute Area School District,1572,Suburban,Medium,True,10000,10000,6361,6373,Fiber,Fiber
4620,984001,WI,Loyal School District,500,Rural,Small,True,10000,1000,20000,1835,Fiber,Fiber
4621,984004,WI,Madison Metro School District,25942,Urban,Large,True,20000,20000,771,775,Fiber,Fiber
4622,984006,WI,Manawa School District,698,Rural,Small,True,2000,200,2865,291,Fiber,Fiber
4623,984009,WI,Marathon City School District,717,Rural,Small,True,1000,1000,1395,1387,Fiber,Fiber
4624,984013,WI,Marion School District,459,Rural,Small,True,1000,1000,2179,2174,Fiber,Fiber
4625,984015,WI,Markesan School District,816,Rural,Small,True,1000,1000,1225,1351,Fiber,Fiber
4626,984018,WI,Marshfield School District,3821,Town,Medium,True,10000,1000,2617,260,Fiber,Fiber
4627,984019,WI,Mauston School District,1478,Rural,Medium,True,1622,1000,1097,689,Fiber,Fiber
4628,984028,WI,Menasha School District,3361,Suburban,Medium,True,10000,10000,2975,2982,Fiber,Fiber
4629,984031,WI,Menominee Indian School District,839,Rural,Small,True,1000,1000,1192,1181,Fiber,Fiber
4630,984034,WI,Mercer School District,146,Rural,Tiny,True,1000,1000,6849,6849,Fiber,Fiber
4631,984036,WI,Swallow School District,528,Suburban,Tiny,True,1000,1000,1894,1905,Fiber,Fiber
4632,984038,WI,Merton Community School District,860,Suburban,Small,True,1000,1000,1163,1082,Fiber,Fiber
4633,984040,WI,Stone Bank School District,373,Rural,Tiny,True,1000,1000,2681,2959,Fiber,Fiber
4634,984041,WI,Middleton-Cross Plains Area School District,6744,Suburban,Medium,True,10000,1000,1483,152,Fiber,Fiber
4635,984044,WI,Lakeland Uhs School District,684,Rural,Tiny,True,1000,1000,1462,1412,Fiber,Fiber
4636,984045,WI,Mineral Point School District,713,Rural,Small,True,2000,1700,2805,2384,Fiber,Fiber
4637,984046,WI,Minocqua J1 School District,563,Rural,Small,True,1000,100,1776,177,Fiber,Fiber
4638,984048,WI,School District Of Mishicot,840,Rural,Small,True,1000,200,1190,236,Fiber,Fiber
4639,984050,WI,Mondovi School District,850,Rural,Small,True,10000,10000,11765,11737,Fiber,Fiber
4640,984051,WI,Monona Grove School District,3342,Suburban,Medium,True,10000,1000,2992,297,Fiber,Fiber
4641,984054,WI,Monticello School District,344,Rural,Small,True,1000,1000,2907,2959,Fiber,Fiber
4642,984060,WI,Riverdale School District,651,Rural,Small,True,1000,1000,1536,1520,Fiber,Fiber
4643,984065,WI,Neillsville School District,938,Rural,Small,True,1000,1000,1066,1054,Fiber,Fiber
4644,984067,WI,Nekoosa School District,1156,Rural,Small,True,1300,,1125,,Fiber,Fiber
4645,984070,WI,School District Of New Berlin,4410,Rural,Medium,True,11000,11000,2494,2495,Fiber,Fiber
4646,984072,WI,New Glarus School District,966,Rural,Small,True,1000,1000,1035,1099,Fiber,Fiber
4647,984074,WI,New Lisbon School District,644,Rural,Small,True,1000,1000,1553,1570,Fiber,Fiber
4648,984078,WI,Niagara School District,454,Town,Small,True,1000,1000,2203,2268,Fiber,Fiber
4649,984079,WI,Norris School District,41,Rural,Tiny,True,1000,100,24390,2439,Fiber,Fiber
4650,984080,WI,School District Of North Fond Du Lac,1355,Suburban,Small,True,2000,2000,1476,1470,Fiber,Fiber
4651,984083,WI,Norway-Raymond J7 School District,90,Rural,Tiny,True,200,200,2222,2128,Fiber,Fiber
4652,984087,WI,Oconto Unified School District,1052,Town,Small,True,1091,1000,1037,948,Fiber,Fiber
4653,984095,WI,Parkview School District,767,Rural,Small,True,1000,1000,1304,1299,Fiber,Fiber
4654,984100,WI,Osseo-Fairchild School District,872,Rural,Small,True,1000,1000,1147,1148,Fiber,Fiber
4655,984101,WI,Owen-Withee School District,494,Rural,Small,True,1000,500,2024,1010,Fiber,Fiber
4656,984102,WI,Palmyra-Eagle Area School District,802,Rural,Small,True,1000,500,1247,574,Fiber,Fiber
4657,984105,WI,Paris J1 School District,281,Rural,Tiny,True,1000,1000,3559,3584,Fiber,Fiber
4658,984106,WI,Beecher-Dunbar-Pembine Schools,256,Rural,Small,True,1000,191,3906,740,Fiber,Fiber
4659,984108,WI,Pepin School District,224,Rural,Small,True,1000,100,4464,441,Fiber,Fiber
4660,984111,WI,Phelps School District,145,Rural,Small,True,1000,1000,6897,6897,Fiber,Fiber
4661,984114,WI,Pittsville School District,591,Rural,Small,True,1000,1000,1692,1706,Fiber,Fiber
4662,984118,WI,Plum City School District,285,Rural,Small,True,1000,1000,3509,3472,Fiber,Fiber
4663,984121,WI,Port Edwards School District,376,Town,Small,True,1300,1100,3457,2997,Fiber,Fiber
4664,984124,WI,South Shore School District,160,Rural,Small,True,1000,1000,6250,6410,Fiber,Fiber
4665,984125,WI,Portage Community School District,2346,Town,Medium,True,2100,500,895,214,Fiber,Fiber
4666,984126,WI,Potosi School District,324,Rural,Small,True,1000,1000,3086,3155,Fiber,Fiber
4667,984129,WI,Prairie Farm School District,399,Rural,Small,True,1000,1000,2506,2703,Fiber,Fiber
4668,984131,WI,Prentice School District,322,Rural,Small,True,1000,1000,3106,3155,Fiber,Fiber
4669,984140,WI,Randolph School District,533,Rural,Small,True,1000,1000,1876,1976,Fiber,Fiber
4670,984141,WI,Random Lake School District,848,Rural,Small,True,1000,1000,1179,1182,Fiber,Fiber
4671,984143,WI,North Cape School District,173,Rural,Tiny,True,1000,1000,5780,5435,Fiber,Fiber
4672,984148,WI,Reedsville School District,549,Rural,Small,True,1000,1000,1821,1821,Fiber,Fiber
4673,984150,WI,Rib Lake School District,495,Rural,Small,True,1000,200,2020,403,Fiber,Fiber
4674,984151,WI,Rice Lake Area School District,2206,Town,Medium,True,10000,1000,4533,454,Fiber,Fiber
4675,984152,WI,Friess Lake School District,177,Rural,Tiny,True,1000,200,5650,1105,Fiber,Fiber
4676,984154,WI,Holy Hill Area School District,395,Rural,Small,True,1000,200,2532,526,Fiber,Fiber
4677,984156,WI,Rio Community School District,440,Rural,Small,True,1200,200,2727,461,Fiber,Fiber
4678,984160,WI,Rosendale-Brandon School District,1013,Rural,Medium,True,1000,300,987,295,Fiber,Fiber
4679,984162,WI,D C Everest Area School District,5518,Suburban,Medium,True,10000,10000,1812,1833,Fiber,Fiber
4680,984165,WI,St Croix Falls School District,1108,Rural,Small,True,2000,1060,1805,954,Fiber,Fiber
4681,984170,WI,Salem School District,969,Suburban,Tiny,True,1000,1000,1032,1031,Fiber,Fiber
4682,984173,WI,Seneca School District,306,Rural,Small,True,1000,1000,3268,3356,Fiber,Fiber
4683,984179,WI,Sharon Community School Jt District 11,278,Rural,Tiny,True,1000,1000,3597,3610,Fiber,Fiber
4684,984186,WI,Shell Lake School District,657,Rural,Small,True,1000,1000,1522,1506,Fiber,Fiber
4685,984188,WI,Shiocton School District,709,Rural,Small,True,1000,,1410,,Fiber,None - Error
4686,984191,WI,Silver Lake Salem J 1 School District,478,Suburban,Tiny,True,1000,1000,2092,2062,Fiber,Fiber
4687,984194,WI,Siren School District,476,Rural,Small,True,1000,1000,2101,2110,Fiber,Fiber
4688,984195,WI,Slinger School District,3262,Suburban,Small,True,5000,5000,1533,1605,Fiber,Fiber
4689,984196,WI,Solon Springs School District,266,Rural,Tiny,True,1000,,3759,,Fiber,None - Error
4690,984203,WI,Spencer School District,706,Rural,Small,True,10000,1000,14164,1416,Fiber,Fiber
4691,984206,WI,River Valley School District (Rvsd),1260,Rural,Medium,True,1000,1000,794,803,Fiber,Fiber
4692,984207,WI,Spring Valley School District,762,Rural,Small,True,1000,1000,1312,1311,Fiber,Fiber
4693,984210,WI,Stevens Point Area School District,6651,Town,Medium,True,10000,11000,1504,1628,Fiber,Fiber
4694,984213,WI,Stratford School District,944,Rural,Small,True,1000,,1059,,Fiber,Fiber
4695,984214,WI,Sturgeon Bay School District,1144,Town,Small,True,3000,1000,2622,876,Fiber,Fiber
4696,984215,WI,Sun Prairie Area School District,7708,Suburban,Medium,True,10000,2000,1297,260,Fiber,Fiber
4697,984217,WI,Suring Public School District,382,Rural,Small,True,1000,500,2618,1295,Fiber,Fiber
4698,984219,WI,Thorp School District,608,Rural,Small,True,1000,1000,1645,1603,Fiber,Fiber
4699,984221,WI,Three Lakes School District,502,Rural,Small,True,1000,1000,1992,1984,Fiber,Fiber
4700,984229,WI,Flambeau School District,583,Rural,Small,True,1000,200,1715,341,Fiber,Fiber
4701,984230,WI,Turtle Lake School District,423,Rural,Small,True,1000,1000,2364,2304,Fiber,Fiber
4702,984240,WI,Verona Area School District,4986,Suburban,Medium,True,10000,10000,2006,2000,Fiber,Fiber
4703,984242,WI,Viroqua Area School District,1170,Town,Medium,True,1000,1000,855,861,Fiber,Fiber
4704,984243,WI,Wabeno Area School District,403,Rural,Small,True,1000,1000,2481,2532,Fiber,Fiber
