funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,consortium_affiliation,consortium_member,locale,ulocal,contract_expiring,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,IN,902039,2484,500.0,1700.0,201.28824476650564,2484.0,,False,Rural,42,False,Deal 1,4.0,800.0,1200.0,1.0,1.0,True,322.061191626409,300.0,0.6
2019,IN,902042,908,200.0,1300.0,220.26431718061673,908.0,,False,Rural,42,False,Deal 1,4.0,800.0,1200.0,1.0,1.0,True,881.0572687224669,600.0,3.0
2019,IN,902047,10544,1000.0,2000.0,94.84066767830045,7380.8,,False,Suburban,21,False,Deal 2,2.0,2200.0,1855.0,2.0,1.0,True,208.649468892261,1200.0,1.2
2018,IN,902048,3140,500.0,2753.0,159.23566878980893,3140.0,,False,Town,32,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,318.47133757961785,500.0,1.0
2019,IN,902048,3190,500.0,2625.0,156.73981191222572,3190.0,,False,Town,32,False,Deal 1,3.0,1400.0,2600.0,2.0,1.0,True,438.87147335423197,900.0,1.8
2018,IN,902056,2277,500.0,2800.0,219.58717610891523,2277.0,,False,Suburban,21,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,439.17435221783046,500.0,1.0
2019,IN,902056,2334,1000.0,3400.0,428.4490145672665,2334.0,,False,Suburban,21,False,Deal 1,1.0,2000.0,3150.0,1.0,1.0,True,856.898029134533,1000.0,1.0
2018,IN,902072,3369,1500.0,5075.0,445.2359750667854,3369.0,,False,Rural,42,True,Deal 2,2.0,2000.0,5000.0,1.0,1.0,True,593.6479667557138,500.0,0.3333333333333333
2019,IN,902073,1932,1000.0,2900.0,517.5983436853002,1932.0,,False,Town,32,False,Deal 1,4.0,1600.0,2900.0,2.0,1.0,True,828.1573498964804,600.0,0.6
2019,IN,902083,2028,500.0,1383.0,246.5483234714004,2028.0,,False,Town,31,False,Deal 1,4.0,800.0,1200.0,1.0,1.0,True,394.47731755424064,300.0,0.6
2018,IN,902084,3511,1000.0,3950.0,284.8191398461977,2984.35,,False,Town,31,False,Deal 1,2.0,2020.0,3657.0,2.0,1.0,True,575.3346624893193,1020.0,1.02
2018,IN,902091,2170,1000.0,3400.0,460.8294930875576,2170.0,,False,Rural,41,False,Deal 1,1.0,2000.0,3150.0,1.0,1.0,True,921.6589861751152,1000.0,1.0
2018,IN,902096,3473,1000.0,2099.2,287.93550244745177,2952.05,,False,Town,32,False,Deal 2,2.0,2000.0,1910.0,1.0,1.0,True,575.8710048949035,1000.0,1.0
2018,IN,902110,4340,800.0,2800.0,184.33179723502303,3689.0,,False,Suburban,21,False,Deal 2,2.0,1050.0,2520.0,2.0,1.0,True,241.93548387096774,250.0,0.3125
2019,IN,902110,4452,800.0,2800.0,179.69451931716083,3784.2,,False,Suburban,21,False,Deal 2,4.0,1600.0,2562.0,2.0,1.0,True,359.38903863432165,800.0,1.0
2019,IN,902111,2534,1000.0,2900.0,394.6329913180742,2534.0,,False,Suburban,23,False,Deal 1,4.0,1600.0,2900.0,2.0,1.0,True,631.4127861089187,600.0,0.6
2018,IN,902114,6021,1000.0,3041.68,166.08536787908986,5117.85,,False,Urban,13,True,Deal 1,3.0,1100.0,2941.0,2.0,1.0,True,182.69390466699883,100.0,0.1
2018,IN,902121,2964,1000.0,2700.0,337.38191632928476,2964.0,,False,Rural,41,False,Deal 5,2.0,2050.0,2463.0,2.0,1.0,True,691.6329284750337,1050.0,1.05
2018,IN,902124,1756,300.0,1800.0,170.84282460136674,1756.0,,False,Town,32,False,Deal 1,1.0,1000.0,955.0,1.0,1.0,True,569.4760820045558,700.0,2.3333333333333335
2018,IN,902125,1210,500.0,2800.0,413.22314049586777,1210.0,,False,Rural,43,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,826.4462809917355,500.0,1.0
2018,IN,902127,2039,1000.0,2700.0,490.43648847474253,2039.0,,False,Rural,41,False,Deal 1,2.0,2000.0,1910.0,1.0,1.0,True,980.8729769494851,1000.0,1.0
2018,IN,902128,1268,300.0,2325.0,236.59305993690853,1268.0,,False,Rural,42,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,788.6435331230284,700.0,2.3333333333333335
2018,IN,902129,1334,200.0,2500.0,149.92503748125938,1334.0,,False,Rural,42,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,749.6251874062968,800.0,4.0
2019,IN,902129,1324,200.0,2500.0,151.05740181268882,1324.0,,False,Rural,42,False,Deal 1,2.0,1200.0,2300.0,2.0,1.0,True,906.3444108761329,1000.0,5.0
2018,IN,902133,1849,500.0,1700.0,270.4164413196322,1849.0,,False,Rural,42,True,Deal 2,2.0,1050.0,1376.0,2.0,1.0,True,567.8745267712277,550.0,1.1
2019,IN,902140,1889,1000.0,1910.0,529.3806246691371,1889.0,,False,Rural,41,False,Deal 5,3.0,1400.0,1784.0,2.0,1.0,True,741.132874536792,400.0,0.4
2018,IN,902144,1270,350.0,2884.85,275.59055118110234,1270.0,,False,Rural,42,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,787.4015748031496,650.0,1.8571428571428572
2018,IN,902146,7529,1000.0,2830.8675865703103,132.81976358082082,6399.65,ALLEN COUNTY EDUCATION NETWORK CONSORTIUM,True,Rural,41,True,Deal 1,4.0,2000.0,1600.0,1.0,1.0,True,265.63952716164164,1000.0,1.0
2019,IN,902146,7350,1000.0,1932.2251534672935,136.05442176870747,6247.5,ALLEN COUNTY EDUCATION NETWORK CONSORTIUM,True,Rural,41,True,Deal 3,5.0,2200.0,1900.0,2.0,1.0,True,299.31972789115645,1200.0,1.2
2019,IN,902164,1946,500.0,1100.0,256.9373072970195,1946.0,,False,Rural,41,False,Deal 1,3.0,600.0,900.0,1.0,1.0,True,308.32476875642345,100.0,0.2
2018,IN,902166,7624,4000.0,6000.0,524.6589716684156,6480.4,,False,Suburban,21,False,Deal 1,2.0,6000.0,5650.0,2.0,1.0,True,786.9884575026233,2000.0,0.5
2018,IN,902168,1273,600.0,1700.0,471.3275726630008,1273.0,,False,Rural,42,False,Deal 1,1.0,1000.0,955.0,1.0,1.0,True,785.5459544383347,400.0,0.6666666666666666
2018,IN,902172,2722,500.0,2214.0,183.68846436443792,2722.0,,False,Suburban,22,False,Deal 2,1.0,1000.0,2100.0,1.0,1.0,True,367.37692872887584,500.0,1.0
2019,IN,902172,2716,500.0,2214.0,184.0942562592047,2716.0,,False,Suburban,22,False,Deal 1,1.0,1000.0,2000.0,1.0,1.0,True,368.1885125184094,500.0,1.0
2019,IN,902180,1919,1000.0,2375.0,521.1047420531527,1919.0,,False,Town,32,False,Deal 2,2.0,1200.0,2250.0,2.0,1.0,True,625.3256904637832,200.0,0.2
2019,IN,902184,4704,2000.0,3050.0,425.1700680272109,3998.4,,False,Town,32,False,Deal 3,4.0,2600.0,3020.0,2.0,1.0,True,552.7210884353741,600.0,0.3
2018,IN,902186,3834,500.0,3257.0,130.41210224308816,3258.9,,False,Town,32,True,Deal 2,3.0,1100.0,2941.0,2.0,1.0,True,286.90662493479397,600.0,1.2
2018,IN,902188,1189,200.0,1900.0,168.20857863751053,1189.0,,False,Rural,42,False,Deal 1,1.0,1000.0,955.0,1.0,1.0,True,841.0428931875525,800.0,4.0
2018,IN,902189,1198,500.0,2350.0,417.3622704507512,1198.0,,False,Town,32,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,834.7245409015025,500.0,1.0
2019,IN,902189,1298,500.0,2350.0,385.2080123266564,1298.0,,False,Town,32,False,Deal 1,2.0,1200.0,2300.0,2.0,1.0,True,924.4992295839753,700.0,1.4
2018,IN,902192,2016,1000.0,2800.0,496.031746031746,2016.0,,False,Rural,42,False,Deal 1,2.0,2000.0,1910.0,1.0,1.0,True,992.063492063492,1000.0,1.0
2019,IN,902193,3120,1000.0,2500.0,320.5128205128205,2652.0,,False,Town,31,False,Deal 1,2.0,1200.0,2300.0,2.0,1.0,True,384.61538461538464,200.0,0.2
2019,IN,902198,1680,700.0,2242.24,416.6666666666667,1680.0,,False,Rural,42,False,Deal 5,4.0,1600.0,2084.0,2.0,1.0,True,952.3809523809524,900.0,1.2857142857142858
2018,IN,902204,1025,500.0,2161.92,487.8048780487805,1025.0,,False,Rural,42,False,Deal 1,1.0,1000.0,2099.0,1.0,1.0,True,975.609756097561,500.0,1.0
2018,IN,902208,1292,500.0,3100.0,386.9969040247678,1292.0,,False,Rural,42,False,Deal 1,1.0,1000.0,2100.0,1.0,1.0,True,773.9938080495356,500.0,1.0
2018,IN,902220,1845,500.0,1800.0,271.00271002710025,1568.25,,False,Suburban,21,False,Deal 5,3.0,1100.0,1797.0,2.0,1.0,True,596.2059620596206,600.0,1.2
2019,IN,902221,2586,1000.0,2400.0,386.69760247486465,2198.1,,False,Rural,42,False,Deal 1,2.0,1200.0,2300.0,2.0,1.0,True,464.0371229698376,200.0,0.2
2018,IN,902224,3792,1000.0,3600.0,263.71308016877634,3792.0,,False,Rural,42,False,Deal 1,1.0,2000.0,3150.0,1.0,1.0,True,527.4261603375527,1000.0,1.0
2019,IN,902224,3812,1000.0,3600.0,262.3294858342078,3812.0,,False,Rural,42,False,Deal 1,2.0,2200.0,3450.0,2.0,1.0,True,577.1248688352571,1200.0,1.2
2018,IN,902228,13240,2020.0,4244.0,152.5679758308157,9268.0,,False,Rural,41,False,Deal 2,3.0,2040.0,4157.0,2.0,1.0,True,154.0785498489426,20.0,0.009900990099009901
2019,IN,902228,13021,2000.0,3744.0,153.5980339451655,9114.7,,False,Rural,41,False,Deal 1,2.0,3000.0,3722.0,2.0,1.0,True,230.39705091774826,1000.0,0.5
2018,IN,902241,286,40.0,1200.0,139.86013986013987,286.0,,False,Rural,42,False,Deal 1,1.0,100.0,1200.0,1.0,1.0,True,349.65034965034965,60.0,1.5
2018,IN,902243,1182,400.0,961.26,338.40947546531305,1182.0,,False,Rural,42,True,Deal 1,1.0,1000.0,955.0,1.0,1.0,True,846.0236886632825,600.0,1.5
2019,IN,902245,6261,2000.0,3000.0,319.4377894904967,5321.85,,False,Suburban,21,False,Deal 4,2.0,3200.0,2932.0,2.0,1.0,True,511.10046318479476,1200.0,0.6
2019,IN,902259,3152,1000.0,2900.0,317.25888324873097,3152.0,,False,Rural,41,False,Deal 1,4.0,1600.0,2900.0,2.0,1.0,True,507.61421319796955,600.0,0.6
2018,IN,902264,7839,2000.0,3284.0,255.13458349279244,6663.15,,False,Suburban,21,False,Deal 1,1.0,5000.0,2825.0,1.0,1.0,True,637.8364587319811,3000.0,1.5
2019,IN,902264,7590,3000.0,3303.64,395.25691699604744,6451.5,,False,Suburban,21,False,Deal 2,1.0,5000.0,3100.0,1.0,1.0,True,658.7615283267457,2000.0,0.6666666666666666
2018,KS,903345,1638,500.0,1790.94,305.25030525030525,1638.0,,False,Town,32,False,Deal 1,1.0,1000.0,1493.0,1.0,1.0,True,610.5006105006105,500.0,1.0
2019,KS,903345,1743,500.0,1790.94,286.8617326448652,1743.0,,False,Town,32,False,Deal 1,1.0,1000.0,1600.0,1.0,1.0,True,573.7234652897304,500.0,1.0
2018,KS,903347,662,155.0,1101.68,234.13897280966768,662.0,,False,Rural,42,True,Deal 1,1.0,200.0,962.0,1.0,1.0,True,302.11480362537765,45.0,0.2903225806451613
2018,KS,903350,1059,300.0,489.95,283.28611898017,1059.0,,False,Rural,42,False,Deal 2,2.0,400.0,415.0,2.0,1.0,True,377.7148253068933,100.0,0.3333333333333333
2019,KS,903350,1043,300.0,489.95,287.6318312559923,1043.0,,False,Rural,42,False,Deal 2,1.0,500.0,400.0,1.0,1.0,True,479.3863854266539,200.0,0.6666666666666666
2018,KS,903356,452,200.0,829.42,442.4778761061947,452.0,,False,Rural,43,True,Deal 1,1.0,250.0,711.0,1.0,1.0,True,553.0973451327434,50.0,0.25
2019,KS,903361,1016,600.0,1895.0,590.5511811023622,1016.0,,False,Town,33,False,Deal 1,1.0,1000.0,1600.0,1.0,1.0,True,984.2519685039371,400.0,0.6666666666666666
2018,KS,903364,109,75.0,319.9,688.0733944954128,109.0,,False,Rural,43,True,Deal 1,1.0,100.0,300.0,1.0,1.0,True,917.4311926605504,25.0,0.3333333333333333
2018,KS,903373,334,100.0,574.04,299.4011976047904,334.0,,False,Rural,43,False,Deal 1,2.0,300.0,571.0,2.0,1.0,True,898.2035928143713,200.0,2.0
2018,KS,903408,1632,300.0,1200.0,183.8235294117647,1632.0,,False,Town,32,False,Deal 4,1.0,500.0,1000.0,1.0,1.0,True,306.37254901960785,200.0,0.6666666666666666
2018,KS,903412,170,100.0,239.9,588.2352941176471,170.0,,False,Rural,42,True,Deal 2,2.0,115.0,215.0,2.0,1.0,True,676.4705882352941,15.0,0.15
2018,KS,903430,608,100.0,1194.45,164.47368421052633,608.0,,False,Rural,43,False,Deal 2,1.0,500.0,1000.0,1.0,1.0,True,822.3684210526316,400.0,4.0
2019,KS,903430,605,100.0,1194.45,165.28925619834712,605.0,,False,Rural,43,True,Deal 1,1.0,500.0,1015.0,1.0,1.0,True,826.4462809917355,400.0,4.0
2018,KS,903433,2633,1000.0,1999.0,379.79491074819595,2633.0,,False,Suburban,21,True,Deal 1,1.0,2000.0,1495.0,1.0,1.0,True,759.5898214963919,1000.0,1.0
2019,KS,903433,2644,1000.0,1999.0,378.21482602118004,2644.0,,False,Suburban,21,True,Deal 1,2.0,2000.0,1948.0,1.0,1.0,True,756.4296520423601,1000.0,1.0
2019,KS,903446,329,125.0,294.95,379.9392097264438,329.0,,False,Rural,43,True,Deal 2,1.0,250.0,250.0,1.0,1.0,True,759.8784194528876,125.0,1.0
2018,KS,903448,621,200.0,1190.85,322.061191626409,621.0,,False,Rural,43,True,Deal 2,2.0,450.0,1111.0,2.0,1.0,True,724.6376811594203,250.0,1.25
2018,KS,903451,169,75.0,640.0,443.7869822485207,169.0,,False,Rural,42,False,Deal 1,1.0,100.0,540.0,1.0,1.0,True,591.7159763313609,25.0,0.3333333333333333
2019,KS,903451,165,75.0,640.0,454.54545454545456,165.0,,False,Rural,42,False,Deal 1,1.0,100.0,590.0,1.0,1.0,True,606.060606060606,25.0,0.3333333333333333
2018,KS,903463,886,500.0,950.0,564.3340857787811,886.0,,False,Town,33,True,Deal 1,2.0,600.0,933.0,2.0,1.0,True,677.2009029345372,100.0,0.2
2019,KS,903467,461,100.0,1099.0,216.91973969631238,461.0,,False,Rural,42,True,Deal 1,1.0,200.0,1099.0,1.0,1.0,True,433.83947939262475,100.0,1.0
2018,KS,903487,648,100.0,1200.0,154.320987654321,648.0,,False,Rural,42,True,Deal 1,2.0,200.0,1080.0,1.0,1.0,True,308.641975308642,100.0,1.0
2018,KS,903493,1715,1000.0,2607.99,583.0903790087464,1715.0,,False,Town,31,False,Deal 5,2.0,1500.0,2493.0,2.0,1.0,True,874.6355685131196,500.0,0.5
2018,KS,903503,5960,1000.0,1874.0,167.78523489932886,5066.0,,False,Suburban,21,False,Deal 1,1.0,2000.0,1495.0,1.0,1.0,True,335.5704697986577,1000.0,1.0
2018,KS,903512,2789,1000.0,700.0,358.55145213338113,2370.65,,False,Town,33,False,Deal 1,3.0,2020.0,680.0,2.0,1.0,True,724.2739333094299,1020.0,1.02
2019,KS,903512,2798,1000.0,700.0,357.39814152966403,2378.3,,False,Town,33,False,Deal 1,3.0,2020.0,680.0,2.0,1.0,True,721.9442458899214,1020.0,1.02
2018,KS,903514,247,200.0,1099.0,809.7165991902834,247.0,,False,Rural,43,True,Deal 2,3.0,216.0,1062.0,2.0,1.0,True,874.493927125506,16.0,0.08
2019,KS,903524,3165,1000.0,1747.24,315.955766192733,2690.25,,False,Town,33,True,Deal 1,2.0,1300.0,1710.0,2.0,1.0,True,410.7424960505529,300.0,0.3
2018,KS,903556,262,100.0,229.95,381.6793893129771,262.0,,False,Rural,43,True,Deal 1,2.0,115.0,215.0,2.0,1.0,True,438.9312977099237,15.0,0.15
2019,KS,903556,262,100.0,229.95,381.6793893129771,262.0,,False,Rural,43,True,Deal 1,2.0,120.0,215.0,2.0,1.0,True,458.01526717557255,20.0,0.2
2018,KS,903592,616,100.0,1475.0,162.33766233766235,616.0,,False,Rural,43,True,Deal 2,2.0,550.0,1415.0,2.0,1.0,True,892.8571428571429,450.0,4.5
2018,KS,903603,3557,1000.0,2770.32,281.135788585887,3023.45,,False,Town,32,False,Deal 5,3.0,2200.0,2745.0,2.0,1.0,True,618.4987348889514,1200.0,1.2
2018,KS,903618,1936,800.0,2490.99,413.22314049586777,1936.0,,False,Town,32,True,Deal 2,2.0,1400.0,2040.0,2.0,1.0,True,723.1404958677685,600.0,0.75
2019,KS,903625,3100,1000.0,2374.66,322.5806451612903,2635.0,,False,Town,32,True,Deal 3,2.0,2000.0,2232.0,1.0,1.0,True,645.1612903225806,1000.0,1.0
2018,KS,903626,373,100.0,234.95,268.0965147453083,373.0,,False,Rural,43,True,Deal 1,2.0,115.0,215.0,2.0,1.0,True,308.31099195710453,15.0,0.15
2019,KS,903626,345,100.0,234.95,289.8550724637681,345.0,,False,Rural,43,True,Deal 1,2.0,120.0,215.0,2.0,1.0,True,347.82608695652175,20.0,0.2
2018,KS,903633,208,100.0,800.0,480.7692307692308,208.0,,False,Rural,42,True,Deal 1,1.0,200.0,605.0,1.0,1.0,True,961.5384615384615,100.0,1.0
2019,KS,903633,232,100.0,800.0,431.0344827586207,232.0,,False,Rural,42,False,Deal 1,1.0,200.0,605.0,1.0,1.0,True,862.0689655172414,100.0,1.0
2018,KS,903635,1839,500.0,1749.0,271.8868950516585,1563.15,,False,Rural,42,False,Deal 1,1.0,1000.0,1493.0,1.0,1.0,True,543.773790103317,500.0,1.0
2019,KS,903635,1858,500.0,1749.0,269.1065662002153,1579.3,,False,Rural,42,False,Deal 1,1.0,1000.0,1600.0,1.0,1.0,True,538.2131324004306,500.0,1.0
2018,KS,903642,1600,500.0,2450.0,312.5,1600.0,,False,Rural,41,True,Deal 1,1.0,1000.0,1493.0,1.0,1.0,True,625.0,500.0,1.0
2019,KS,903642,1622,500.0,2450.0,308.26140567200986,1622.0,,False,Rural,41,True,Deal 1,1.0,1000.0,1662.0,1.0,1.0,True,616.5228113440197,500.0,1.0
2018,KS,903643,136,100.0,459.95,735.2941176470588,136.0,,False,Rural,43,True,Deal 1,2.0,125.0,410.0,2.0,1.0,True,919.1176470588235,25.0,0.25
2019,KS,903646,307,100.0,2475.07,325.7328990228013,307.0,,False,Rural,43,True,Deal 1,1.0,200.0,2450.0,1.0,1.0,True,651.4657980456026,100.0,1.0
2018,KS,903654,325,200.0,1000.0,615.3846153846154,325.0,,False,Rural,42,False,Deal 1,1.0,300.0,710.0,1.0,1.0,True,923.0769230769231,100.0,0.5
2019,KS,903655,218,100.0,400.0,458.7155963302752,218.0,,False,Rural,43,True,Deal 1,1.0,200.0,400.0,1.0,1.0,True,917.4311926605504,100.0,1.0
2019,KS,903657,3647,1100.0,3043.99,301.6177680285166,3099.95,,False,Rural,41,True,Deal 1,1.0,2000.0,2664.0,1.0,1.0,True,548.3959418700301,900.0,0.8181818181818182
2018,KS,903661,22229,11000.0,14786.0,494.84907103333484,15560.3,,False,Urban,12,True,Deal 2,3.0,15000.0,14013.0,3.0,1.0,True,674.7941877727293,4000.0,0.36363636363636365
2018,KS,903665,259,125.0,264.2,482.6254826254826,259.0,,False,Rural,43,True,Deal 1,1.0,250.0,217.0,1.0,1.0,True,965.2509652509652,125.0,1.0
2018,KS,903668,1898,500.0,1750.0,263.43519494204423,1898.0,,False,Town,31,True,Deal 1,1.0,1000.0,1493.0,1.0,1.0,True,526.8703898840885,500.0,1.0
2019,KS,903668,1962,800.0,2039.0,407.7471967380224,1962.0,,False,Town,31,True,Deal 1,1.0,1000.0,1662.0,1.0,1.0,True,509.683995922528,200.0,0.25
2018,KS,903670,1877,1000.0,1854.0,532.7650506126798,1595.45,,False,Rural,42,False,Deal 3,6.0,1400.0,1620.0,2.0,1.0,True,745.8710708577518,400.0,0.4
2019,KS,903670,1876,1000.0,1854.0,533.0490405117271,1594.6,,False,Rural,42,False,Deal 2,4.0,1200.0,1656.0,1.0,1.0,True,639.6588486140724,200.0,0.2
2018,KS,903680,385,100.0,705.04,259.7402597402597,385.0,,False,Rural,43,True,Deal 1,2.0,300.0,571.0,2.0,1.0,True,779.2207792207793,200.0,2.0
2018,KS,903686,49461,11000.0,5175.0,222.39744445118376,19784.4,,False,Urban,11,True,Deal 2,4.0,12350.0,5135.0,4.0,1.0,True,249.6916762701927,1350.0,0.12272727272727273
2018,KS,903688,2112,1000.0,2200.0,473.4848484848485,1795.2,,False,Rural,41,False,Deal 3,4.0,1500.0,2180.0,3.0,1.0,True,710.2272727272727,500.0,0.5
2019,KS,903688,2134,1000.0,2200.0,468.6035613870665,1813.9,,False,Rural,41,True,Deal 2,2.0,1500.0,1798.0,2.0,1.0,True,702.9053420805998,500.0,0.5
2018,LA,909629,9676,1000.0,7500.0,103.34849111202976,6773.2,,False,Rural,42,True,Deal 1,1.0,5000.0,5999.0,1.0,1.0,True,516.7424555601489,4000.0,4.0
2018,LA,909636,1416,500.0,2199.0,353.1073446327684,1416.0,,False,Suburban,21,True,Deal 1,1.0,1000.0,1999.0,1.0,1.0,True,706.2146892655368,500.0,1.0
2018,LA,909658,3499,1000.0,3495.0,285.7959416976279,2974.15,,False,Suburban,22,False,Deal 1,1.0,2000.0,3495.0,1.0,1.0,True,571.5918833952558,1000.0,1.0
2019,LA,909658,3589,1000.0,3495.0,278.6291446085261,3050.65,,False,Suburban,22,True,Deal 1,1.0,2000.0,2990.0,1.0,1.0,True,557.2582892170522,1000.0,1.0
